index,Location,Metrics,Model Category,Model,y
0,S1,R2,General,CNN,-1.0
1,S1,R2,General,RNN,0.2250048153613955
2,S1,R2,General,GRU,0.4982281148347134
3,S1,R2,General,LSTM,0.4995111198233715
4,S1,R2,MA,CNN,-0.366238620524466
5,S1,R2,MA,RNN,0.9758693022153968
6,S1,R2,MA,GRU,0.9326437799807756
7,S1,R2,MA,LSTM,0.6898386440676985
8,S1,R2,DReg,CNN,0.4438234925193896
9,S1,R2,DReg,RNN,0.9949569611656984
10,S1,R2,DReg,GRU,0.9967462312806143
11,S1,R2,DReg,LSTM,1.0
12,S1,R2,MA DReg,CNN,-0.2325703114699706
13,S1,R2,MA DReg,RNN,0.9394100743415772
14,S1,R2,MA DReg,GRU,0.9377606176052165
15,S1,R2,MA DReg,LSTM,0.811349101715169
16,S1,R2,HY,CNN LSTM,0.4531994928955687
17,S1,R2,HY,RNN LSTM GRU,0.9990164041675518
18,S1,R2,HY,CNN RNN GRU,0.481075947863409
19,S1,R2,HY,CNN GRU,0.4838577277046054
20,S1,R2,HY,RNN GRU,0.9977418269391776
21,S1,R2,HY,RNN LSTM,0.998190480600932
22,S1,R2,MA HY,CNN LSTM,0.4717396589198377
23,S1,R2,MA HY,RNN LSTM GRU,0.9185298132753584
24,S1,R2,MA HY,CNN RNN GRU,0.5052879526090996
25,S1,R2,MA HY,CNN GRU,0.4751666861348922
26,S1,R2,MA HY,RNN GRU,0.9296947179988324
27,S1,R2,MA HY,RNN LSTM,0.9214750185688324
28,S2,R2,General,CNN,-1.0
29,S2,R2,General,RNN,0.8153516726209347
30,S2,R2,General,GRU,0.8512634951461535
31,S2,R2,General,LSTM,0.8582179005757631
32,S2,R2,MA,CNN,0.6589579907934149
33,S2,R2,MA,RNN,0.9891640686762042
34,S2,R2,MA,GRU,0.988141780157488
35,S2,R2,MA,LSTM,0.9746817469375886
36,S2,R2,DReg,CNN,0.8302189813829548
37,S2,R2,DReg,RNN,0.9998221649003975
38,S2,R2,DReg,GRU,0.9995951794992202
39,S2,R2,DReg,LSTM,0.9995161783145026
40,S2,R2,MA DReg,CNN,0.6243883489426276
41,S2,R2,MA DReg,RNN,0.9844127271918864
42,S2,R2,MA DReg,GRU,0.9652418748900332
43,S2,R2,MA DReg,LSTM,0.979013059321661
44,S2,R2,HY,CNN LSTM,0.8423366399044785
45,S2,R2,HY,RNN LSTM GRU,0.9999574695535416
46,S2,R2,HY,CNN RNN GRU,0.8439549776614788
47,S2,R2,HY,CNN GRU,0.847189171152636
48,S2,R2,HY,RNN GRU,1.0
49,S2,R2,HY,RNN LSTM,0.9996295026776304
50,S2,R2,MA HY,CNN LSTM,0.8451306102904856
51,S2,R2,MA HY,RNN LSTM GRU,0.9863991978037484
52,S2,R2,MA HY,CNN RNN GRU,0.8444587074677214
53,S2,R2,MA HY,CNN GRU,0.8438093620175429
54,S2,R2,MA HY,RNN GRU,0.9967579655085148
55,S2,R2,MA HY,RNN LSTM,0.98979024696194
56,S3,R2,General,CNN,-1.0
57,S3,R2,General,RNN,0.3570163408621707
58,S3,R2,General,GRU,0.4908385565953221
59,S3,R2,General,LSTM,0.5490427730389311
60,S3,R2,MA,CNN,-0.0014802392332238
61,S3,R2,MA,RNN,0.9869380717668106
62,S3,R2,MA,GRU,0.8614063541846124
63,S3,R2,MA,LSTM,0.9138244552649126
