Metrics,Model Category,Model,y
MSE,General,CNN,4.023835192776787
MSE,General,RNN,0.7316730972291408
MSE,General,GRU,0.8627949502962154
MSE,General,LSTM,0.014586920319521777
MSE,MA,CNN,3.4879759991596253
MSE,MA,RNN,0.07138098315669346
MSE,MA,GRU,0.16985115486648794
MSE,MA,LSTM,0.5965305296940083
MSE,DReg,CNN,3.208407129870276
MSE,DReg,RNN,0.024191295977588095
MSE,DReg,GRU,0.020305476598723782
MSE,DReg,LSTM,0.01838582511399102
MSE,MA DReg,CNN,3.245808103403275
MSE,MA DReg,RNN,0.13043308583780744
MSE,MA DReg,GRU,0.20598392495344664
MSE,MA DReg,LSTM,0.18453106435464173
MSE,HY,CNN LSTM,0.8833954496861932
MSE,HY,LSTM RNN GRU,0.016460157541859578
MSE,HY,CNN RNN GRU,0.8927131246551822
MSE,HY,CNN GRU,0.8690674115583094
MSE,HY,RNN GRU,0.019823434947270523
MSE,HY,RNN LSTM,0.01892429047927619
MSE,MA HY,CNN LSTM,0.8871244616918196
MSE,MA HY,LSTM RNN GRU,0.08419385470570634
MSE,MA HY,CNN RNN GRU,0.8845226144636511
MSE,MA HY,CNN GRU,0.8805049173645817
MSE,MA HY,RNN GRU,0.12537656041425185
MSE,MA HY,RNN LSTM,0.10438776418835732
RMSE,General,CNN,2.005949947724715
RMSE,General,RNN,0.8553789202623249
RMSE,General,GRU,0.9288675633782328
RMSE,General,LSTM,0.12077632350556866
RMSE,MA,CNN,1.867612379258508
RMSE,MA,RNN,0.2671721975743237
RMSE,MA,GRU,0.4121300217971119
RMSE,MA,LSTM,0.7723538888967986
RMSE,DReg,CNN,1.7912027048523225
RMSE,DReg,RNN,0.15553551355747694
RMSE,DReg,GRU,0.14249728628547206
RMSE,DReg,LSTM,0.13559434027270836
RMSE,MA DReg,CNN,1.8016126396657177
RMSE,MA DReg,RNN,0.361155210176743
RMSE,MA DReg,GRU,0.45385451959129663
RMSE,MA DReg,LSTM,0.4295707908536633
RMSE,HY,CNN LSTM,0.9398911903439638
RMSE,HY,LSTM RNN GRU,0.12829714549380894
RMSE,HY,CNN RNN GRU,0.9448349721804238
RMSE,HY,CNN GRU,0.9322378513868171
RMSE,HY,RNN GRU,0.14079572062840023
RMSE,HY,RNN LSTM,0.13756558610087113
RMSE,MA HY,CNN LSTM,0.9418728479427675
RMSE,MA HY,LSTM RNN GRU,0.29016177333636894
RMSE,MA HY,CNN RNN GRU,0.9404906243358575
RMSE,MA HY,CNN GRU,0.9383522352318354
RMSE,MA HY,RNN GRU,0.3540855269765369
RMSE,MA HY,RNN LSTM,0.32309095343007876
MAE,General,CNN,1.4624988928437235
MAE,General,RNN,0.703746223979526
MAE,General,GRU,0.7775357329845428
MAE,General,LSTM,0.09447313706494039
MAE,MA,CNN,1.4013736622780562
MAE,MA,RNN,0.20138491557704075
MAE,MA,GRU,0.31513057708740233
MAE,MA,LSTM,0.6288796743419435
MAE,DReg,CNN,1.5431810251871745
MAE,DReg,RNN,0.11901259747851227
MAE,DReg,GRU,0.10982641936279831
MAE,DReg,LSTM,0.10703802100486223
MAE,MA DReg,CNN,1.5539329580465953
MAE,MA DReg,RNN,0.27368067221509085
MAE,MA DReg,GRU,0.32933679229683344
MAE,MA DReg,LSTM,0.3405989875727229
MAE,HY,CNN LSTM,0.7699612012174394
MAE,HY,LSTM RNN GRU,0.10244599636799344
MAE,HY,CNN RNN GRU,0.767486457824707
MAE,HY,CNN GRU,0.7749691867828369
MAE,HY,RNN GRU,0.10844927787884241
MAE,HY,RNN LSTM,0.10620343794839247
MAE,MA HY,CNN LSTM,0.7688309415843751
MAE,MA HY,LSTM RNN GRU,0.2115245883001221
MAE,MA HY,CNN RNN GRU,0.7691290988524755
MAE,MA HY,CNN GRU,0.7708764172924889
MAE,MA HY,RNN GRU,0.2810376634862688
MAE,MA HY,RNN LSTM,0.22936142918136382
R2,General,CNN,-3.8079831067421566
R2,General,RNN,0.12574155684845756
R2,General,GRU,-0.030932766096705366
R2,General,LSTM,0.9825704425962694
R2,MA,CNN,-3.1676979491569996
R2,MA,RNN,0.9147085939861288
R2,MA,GRU,0.7970489733961574
R2,MA,LSTM,0.2872201340220635
R2,DReg,CNN,-2.8336478858922036
R2,DReg,RNN,0.971094406997773
R2,DReg,GRU,0.9757374783549124
R2,DReg,LSTM,0.9780312233686236
R2,MA DReg,CNN,-2.8783374023130475
R2,MA DReg,RNN,0.8441486683166907
R2,MA DReg,GRU,0.7538748025231177
R2,MA DReg,LSTM,0.7795083054895177
R2,HY,CNN LSTM,-0.05554780332170517
R2,HY,LSTM RNN GRU,0.9803321568592968
R2,HY,CNN RNN GRU,-0.06668126721839562
R2,HY,CNN GRU,-0.03842757797169938
R2,HY,RNN GRU,0.9763134582362688
R2,HY,RNN LSTM,0.9773878241597037
R2,MA HY,CNN LSTM,-0.060003509350638806
R2,MA HY,LSTM RNN GRU,0.8993988044432825
R2,MA HY,CNN RNN GRU,-0.056894625184156444
R2,MA HY,CNN GRU,-0.052093976336756054
R2,MA HY,RNN GRU,0.8501905879407622
R2,MA HY,RNN LSTM,0.8752695916400453
