Date,Param,Values
822,3/17/2022,EC,1801.0
823,3/18/2022,EC,1796.0
824,3/19/2022,EC,1813.0
825,3/20/2022,EC,1813.0
826,3/21/2022,EC,1800.0
827,3/22/2022,EC,1797.0
828,3/23/2022,EC,1806.0
829,3/24/2022,EC,1809.0
830,3/25/2022,EC,1805.0
831,3/26/2022,EC,1811.0
832,3/27/2022,EC,1797.0
833,3/28/2022,EC,1800.0
834,3/29/2022,EC,1808.0
835,3/30/2022,EC,1813.0
836,3/31/2022,EC,1867.0
837,4/1/2022,EC,1886.0
838,4/2/2022,EC,1888.0
839,4/3/2022,EC,1856.0
840,4/4/2022,EC,1889.0
841,4/5/2022,EC,1872.0
842,4/6/2022,EC,1881.0
843,4/7/2022,EC,1913.0
844,4/8/2022,EC,1896.0
845,4/9/2022,EC,1824.0
846,4/10/2022,EC,1816.0
847,4/11/2022,EC,1903.0
848,4/12/2022,EC,1908.0
849,4/13/2022,EC,1842.0
850,4/14/2022,EC,1871.0
851,4/15/2022,EC,1914.0
852,4/16/2022,EC,1924.0
853,4/17/2022,EC,1927.0
854,4/18/2022,EC,1925.0
855,4/19/2022,EC,1914.0
856,4/20/2022,EC,1923.0
857,4/21/2022,EC,1927.0
858,4/22/2022,EC,1915.0
859,4/23/2022,EC,1923.0
860,4/24/2022,EC,1922.0
861,4/25/2022,EC,1921.0
862,4/26/2022,EC,1915.0
863,4/27/2022,EC,1926.0
864,4/28/2022,EC,1918.0
865,4/29/2022,EC,1915.0
866,4/30/2022,EC,1928.0
867,5/1/2022,EC,1720.0
868,5/2/2022,EC,1724.0
869,5/3/2022,EC,1663.0
870,5/4/2022,EC,1816.0
871,5/5/2022,EC,1653.0
872,5/6/2022,EC,1824.0
873,5/7/2022,EC,1852.0
874,5/8/2022,EC,1759.0
875,5/9/2022,EC,1850.0
876,5/10/2022,EC,1735.0
877,5/11/2022,EC,1835.0
878,5/12/2022,EC,1894.0
879,5/13/2022,EC,1847.0
880,5/14/2022,EC,1799.0
881,5/15/2022,EC,1609.0
882,5/16/2022,EC,1608.0
883,5/17/2022,EC,1570.0
884,5/18/2022,EC,1578.0
885,5/19/2022,EC,1569.0
886,5/20/2022,EC,1578.0
887,5/21/2022,EC,1563.0
888,5/22/2022,EC,1556.0
889,5/23/2022,EC,1558.0
890,5/24/2022,EC,1561.0
891,5/25/2022,EC,1576.0
892,5/26/2022,EC,1558.0
893,5/27/2022,EC,1591.0
894,5/28/2022,EC,1563.0
895,5/29/2022,EC,1567.0
896,5/30/2022,EC,1554.0
897,5/31/2022,EC,1333.0
898,6/1/2022,EC,1455.0
899,6/2/2022,EC,1492.0
900,6/3/2022,EC,1526.0
901,6/4/2022,EC,1372.0
902,6/5/2022,EC,1535.0
903,6/6/2022,EC,1418.0
904,6/7/2022,EC,1413.0
905,6/8/2022,EC,1525.0
906,6/9/2022,EC,1399.0
907,6/10/2022,EC,1516.0
908,6/11/2022,EC,1543.0
909,6/12/2022,EC,1354.0
910,6/13/2022,EC,1455.0
911,6/14/2022,EC,1431.0
912,6/15/2022,EC,1329.0
913,6/16/2022,EC,1324.0
914,6/17/2022,EC,1327.0
915,6/18/2022,EC,1296.0
916,6/19/2022,EC,1270.0
917,6/20/2022,EC,1280.0
918,6/21/2022,EC,1277.0
919,6/22/2022,EC,1310.0
920,6/23/2022,EC,1268.0
921,6/24/2022,EC,1319.0
922,6/25/2022,EC,1291.0
923,6/26/2022,EC,1311.0
924,6/27/2022,EC,1324.0
925,6/28/2022,EC,1288.0
926,6/29/2022,EC,1285.0
927,6/30/2022,EC,1257.0
928,7/1/2022,EC,1165.0
929,7/2/2022,EC,1232.0
930,7/3/2022,EC,1171.0
931,7/4/2022,EC,1245.0
932,7/5/2022,EC,1201.0
933,7/6/2022,EC,1191.0
934,7/7/2022,EC,1218.0
935,7/8/2022,EC,1257.0
936,7/9/2022,EC,1174.0
937,7/10/2022,EC,1256.0
938,7/11/2022,EC,1211.0
939,7/12/2022,EC,1207.0
940,7/13/2022,EC,1158.0
941,7/14/2022,EC,1250.0
942,7/15/2022,EC,1157.0
943,7/16/2022,EC,1135.0
944,7/17/2022,EC,1136.0
945,7/18/2022,EC,1142.0
946,7/19/2022,EC,1154.0
947,7/20/2022,EC,1125.0
948,7/21/2022,EC,1127.0
949,7/22/2022,EC,1147.0
950,7/23/2022,EC,1143.0
951,7/24/2022,EC,1130.0
952,7/25/2022,EC,1125.0
953,7/26/2022,EC,1138.0
954,7/27/2022,EC,1123.0
955,7/28/2022,EC,1147.0
956,7/29/2022,EC,1126.0
957,7/30/2022,EC,1122.0
958,7/31/2022,EC,1061.0
959,8/1/2022,EC,1085.0
960,8/2/2022,EC,1116.0
961,8/3/2022,EC,1054.0
962,8/4/2022,EC,1065.0
963,8/5/2022,EC,1059.0
964,8/6/2022,EC,1071.0
965,8/7/2022,EC,1104.0
966,8/8/2022,EC,1088.0
967,8/9/2022,EC,1103.0
968,8/10/2022,EC,1097.0
969,8/11/2022,EC,1064.0
970,8/12/2022,EC,1057.0
971,8/13/2022,EC,1112.0
972,8/14/2022,EC,1060.0
973,8/15/2022,EC,1052.0
974,8/16/2022,EC,1061.0
975,8/17/2022,EC,1085.0
976,8/18/2022,EC,1116.0
977,8/19/2022,EC,1054.0
978,8/20/2022,EC,1065.0
979,8/21/2022,EC,1059.0
980,8/22/2022,EC,1071.0
981,8/23/2022,EC,1104.0
982,8/24/2022,EC,1088.0
983,8/25/2022,EC,1103.0
984,8/26/2022,EC,1097.0
985,8/27/2022,EC,1064.0
986,8/28/2022,EC,1057.0
987,8/29/2022,EC,1112.0
988,8/30/2022,EC,1033.0
989,8/31/2022,EC,970.0
990,9/1/2022,EC,1023.0
991,9/2/2022,EC,973.0
992,9/3/2022,EC,1013.0
993,9/4/2022,EC,1032.0
994,9/5/2022,EC,1009.0
995,9/6/2022,EC,1017.0
996,9/7/2022,EC,1030.0
997,9/8/2022,EC,955.0
998,9/9/2022,EC,965.0
999,9/10/2022,EC,991.0
1000,9/11/2022,EC,995.0
1001,9/12/2022,EC,955.0
1002,9/13/2022,EC,957.0
1003,9/14/2022,EC,954.0
1004,9/15/2022,EC,951.0
1005,9/16/2022,EC,956.0
1006,9/17/2022,EC,952.0
1007,9/18/2022,EC,957.0
1008,9/19/2022,EC,958.0
1009,9/20/2022,EC,957.0
1010,9/21/2022,EC,956.0
1011,9/22/2022,EC,957.0
1012,9/23/2022,EC,955.0
1013,9/24/2022,EC,957.0
1014,9/25/2022,EC,952.0
1015,9/26/2022,EC,958.0
1016,9/27/2022,EC,957.0
1017,9/28/2022,EC,951.0
1018,9/29/2022,EC,952.0
1019,9/30/2022,EC,958.0
1020,10/1/2022,EC,1062.0
1021,10/2/2022,EC,1123.0
1022,10/3/2022,EC,1091.0
1023,10/4/2022,EC,1068.0
1024,10/5/2022,EC,1088.0
1025,10/6/2022,EC,1069.0
1026,10/7/2022,EC,967.0
1027,10/8/2022,EC,1010.0
1028,10/9/2022,EC,1053.0
1029,10/10/2022,EC,1050.0
1030,10/11/2022,EC,1001.0
1031,10/12/2022,EC,1117.0
1032,10/13/2022,EC,1091.0
1033,10/14/2022,EC,1041.0
1034,10/15/2022,EC,1128.0
1035,10/16/2022,EC,1342.0
1036,10/17/2022,EC,1314.0
1037,10/18/2022,EC,1305.0
1038,10/19/2022,EC,1200.0
1039,10/20/2022,EC,1131.0
1040,10/21/2022,EC,1182.0
1041,10/22/2022,EC,1338.0
1042,10/23/2022,EC,1347.0
1043,10/24/2022,EC,1219.0
1044,10/25/2022,EC,1209.0
1045,10/26/2022,EC,1268.0
1046,10/27/2022,EC,1317.0
1047,10/28/2022,EC,1168.0
1048,10/29/2022,EC,1188.0
1049,10/30/2022,EC,1369.0
1050,10/31/2022,EC,1406.0
1051,11/1/2022,EC,1504.0
1052,11/2/2022,EC,1449.0
1053,11/3/2022,EC,1496.0
1054,11/4/2022,EC,1487.0
1055,11/5/2022,EC,1413.0
1056,11/6/2022,EC,1448.0
1057,11/7/2022,EC,1434.0
1058,11/8/2022,EC,1438.0
1059,11/9/2022,EC,1421.0
1060,11/10/2022,EC,1385.0
1061,11/11/2022,EC,1380.0
1062,11/12/2022,EC,1496.0
1063,11/13/2022,EC,1437.0
1064,11/14/2022,EC,1470.0
1065,11/15/2022,EC,1512.0
1066,11/16/2022,EC,1603.0
1067,11/17/2022,EC,1619.0
1068,11/18/2022,EC,1523.0
1069,11/19/2022,EC,1554.0
1070,11/20/2022,EC,1573.0
1071,11/21/2022,EC,1524.0
1072,11/22/2022,EC,1534.0
1073,11/23/2022,EC,1594.0
1074,11/24/2022,EC,1608.0
1075,11/25/2022,EC,1603.0
1076,11/26/2022,EC,1521.0
1077,11/27/2022,EC,1544.0
1078,11/28/2022,EC,1525.0
1079,11/29/2022,EC,1524.0
1080,11/30/2022,EC,1627.0
1081,12/1/2022,EC,1643.0
1082,12/2/2022,EC,1638.0
1083,12/3/2022,EC,1645.0
1084,12/4/2022,EC,1635.0
1085,12/5/2022,EC,1631.0
1086,12/6/2022,EC,1639.0
1087,12/7/2022,EC,1634.0
1088,12/8/2022,EC,1650.0
1089,12/9/2022,EC,1647.0
1090,12/10/2022,EC,1642.0
1091,12/11/2022,EC,1640.0
1092,12/12/2022,EC,1650.0
1093,12/13/2022,EC,1645.0
1094,12/14/2022,EC,1636.0
1095,12/15/2021,DO,2.55
1096,12/16/2021,DO,2.6
1097,12/17/2021,DO,2.59
1098,12/18/2021,DO,2.63
1099,12/19/2021,DO,2.6
1100,12/20/2021,DO,2.57
1101,12/21/2021,DO,2.56
1102,12/22/2021,DO,2.62
1103,12/23/2021,DO,2.6
1104,12/24/2021,DO,2.64
1105,12/25/2021,DO,2.56
1106,12/26/2021,DO,2.62
1107,12/27/2021,DO,2.61
1108,12/28/2021,DO,2.63
1109,12/29/2021,DO,2.64
1110,12/30/2021,DO,2.65
1111,12/31/2021,DO,2.67
1112,1/1/2022,DO,2.75
1113,1/2/2022,DO,2.67
1114,1/3/2022,DO,2.69
1115,1/4/2022,DO,2.75
1116,1/5/2022,DO,2.75
1117,1/6/2022,DO,2.75
1118,1/7/2022,DO,2.67
1119,1/8/2022,DO,2.67
1120,1/9/2022,DO,2.71
1121,1/10/2022,DO,2.76
1122,1/11/2022,DO,2.72
1123,1/12/2022,DO,2.68
1124,1/13/2022,DO,2.72
1125,1/14/2022,DO,2.73
1126,1/15/2022,DO,2.77
1127,1/16/2022,DO,2.82
1128,1/17/2022,DO,2.81
1129,1/18/2022,DO,2.8
1130,1/19/2022,DO,2.77
1131,1/20/2022,DO,2.78
1132,1/21/2022,DO,2.77
1133,1/22/2022,DO,2.83
1134,1/23/2022,DO,2.77
1135,1/24/2022,DO,2.82
1136,1/25/2022,DO,2.79
1137,1/26/2022,DO,2.82
1138,1/27/2022,DO,2.82
1139,1/28/2022,DO,2.78
1140,1/29/2022,DO,2.78
1141,1/30/2022,DO,2.83
1142,1/31/2022,DO,2.82
1143,2/1/2022,DO,2.69
1144,2/2/2022,DO,2.73
1145,2/3/2022,DO,2.79
1146,2/4/2022,DO,2.78
1147,2/5/2022,DO,2.67
1148,2/6/2022,DO,2.76
1149,2/7/2022,DO,2.7
1150,2/8/2022,DO,2.73
1151,2/9/2022,DO,2.7
1152,2/10/2022,DO,2.69
1153,2/11/2022,DO,2.67
1154,2/12/2022,DO,2.71
1155,2/13/2022,DO,2.68
1156,2/14/2022,DO,2.7
1157,2/15/2022,DO,2.65
1158,2/16/2022,DO,2.63
1159,2/17/2022,DO,2.58
1160,2/18/2022,DO,2.53
1161,2/19/2022,DO,2.51
1162,2/20/2022,DO,2.62
1163,2/21/2022,DO,2.65
1164,2/22/2022,DO,2.6
1165,2/23/2022,DO,2.62
1166,2/24/2022,DO,2.51
1167,2/25/2022,DO,2.52
1168,2/26/2022,DO,2.64
1169,2/27/2022,DO,2.54
1170,2/28/2022,DO,2.5
1171,3/1/2022,DO,2.42
1172,3/2/2022,DO,2.18
1173,3/3/2022,DO,2.34
1174,3/4/2022,DO,2.12
1175,3/5/2022,DO,2.28
1176,3/6/2022,DO,2.34
1177,3/7/2022,DO,2.34
1178,3/8/2022,DO,2.02
1179,3/9/2022,DO,2.05
1180,3/10/2022,DO,2.21
1181,3/11/2022,DO,2.44
1182,3/12/2022,DO,2.1
1183,3/13/2022,DO,2.03
1184,3/14/2022,DO,2.23
1185,3/15/2022,DO,2.0
1186,3/16/2022,DO,1.9
1187,3/17/2022,DO,1.89
1188,3/18/2022,DO,1.9
1189,3/19/2022,DO,1.81
1190,3/20/2022,DO,1.75
1191,3/21/2022,DO,1.9
1192,3/22/2022,DO,1.83
1193,3/23/2022,DO,1.89
1194,3/24/2022,DO,1.87
1195,3/25/2022,DO,1.95
1196,3/26/2022,DO,1.99
1197,3/27/2022,DO,1.94
1198,3/28/2022,DO,1.76
1199,3/29/2022,DO,1.88
1200,3/30/2022,DO,1.73
1201,3/31/2022,DO,0.94
1202,4/1/2022,DO,0.94
1203,4/2/2022,DO,1.05
1204,4/3/2022,DO,1.4
1205,4/4/2022,DO,1.69
1206,4/5/2022,DO,1.43
1207,4/6/2022,DO,1.15
1208,4/7/2022,DO,1.42
1209,4/8/2022,DO,1.71
1210,4/9/2022,DO,1.58
1211,4/10/2022,DO,1.31
1212,4/11/2022,DO,1.15
1213,4/12/2022,DO,1.62
1214,4/13/2022,DO,0.77
1215,4/14/2022,DO,1.7
1216,4/15/2022,DO,0.75
1217,4/16/2022,DO,0.66
1218,4/17/2022,DO,0.12
1219,4/18/2022,DO,0.28
1220,4/19/2022,DO,0.7
1221,4/20/2022,DO,0.56
1222,4/21/2022,DO,0.49
1223,4/22/2022,DO,0.2
1224,4/23/2022,DO,0.72
1225,4/24/2022,DO,0.24
1226,4/25/2022,DO,0.59
1227,4/26/2022,DO,0.19
1228,4/27/2022,DO,0.11
1229,4/28/2022,DO,0.54
1230,4/29/2022,DO,0.4
1231,4/30/2022,DO,0.08
1232,5/1/2022,DO,0.01
1233,5/2/2022,DO,0.07
1234,5/3/2022,DO,0.04
1235,5/4/2022,DO,0.01
1236,5/5/2022,DO,0.04
1237,5/6/2022,DO,0.02
1238,5/7/2022,DO,0.08
1239,5/8/2022,DO,0.07
1240,5/9/2022,DO,0.06
1241,5/10/2022,DO,0.08
1242,5/11/2022,DO,0.07
1243,5/12/2022,DO,0.05
1244,5/13/2022,DO,0.07
1245,5/14/2022,DO,0.02
1246,5/15/2022,DO,0.01
1247,5/16/2022,DO,0.03
1248,5/17/2022,DO,0.03
1249,5/18/2022,DO,0.03
1250,5/19/2022,DO,0.03
1251,5/20/2022,DO,0.01
1252,5/21/2022,DO,0.02
1253,5/22/2022,DO,0.01
1254,5/23/2022,DO,0.02
1255,5/24/2022,DO,0.02
1256,5/25/2022,DO,0.01
1257,5/26/2022,DO,0.02
1258,5/27/2022,DO,0.03
1259,5/28/2022,DO,0.02
1260,5/29/2022,DO,0.03
1261,5/30/2022,DO,0.03
1262,5/31/2022,DO,0.1
1263,6/1/2022,DO,0.31
1264,6/2/2022,DO,0.12
1265,6/3/2022,DO,0.1
1266,6/4/2022,DO,0.22
1267,6/5/2022,DO,0.08
1268,6/6/2022,DO,0.19
1269,6/7/2022,DO,0.29
1270,6/8/2022,DO,0.04
1271,6/9/2022,DO,0.15
1272,6/10/2022,DO,0.11
1273,6/11/2022,DO,0.05
1274,6/12/2022,DO,0.14
1275,6/13/2022,DO,0.23
1276,6/14/2022,DO,0.13
1277,6/15/2022,DO,0.31
1278,6/16/2022,DO,0.72
1279,6/17/2022,DO,0.33
1280,6/18/2022,DO,0.71
1281,6/19/2022,DO,0.47
1282,6/20/2022,DO,0.53
1283,6/21/2022,DO,0.73
1284,6/22/2022,DO,0.33
1285,6/23/2022,DO,0.45
1286,6/24/2022,DO,0.73
1287,6/25/2022,DO,0.6
1288,6/26/2022,DO,0.58
1289,6/27/2022,DO,0.78
1290,6/28/2022,DO,0.56
1291,6/29/2022,DO,0.79
1292,6/30/2022,DO,0.79
1293,7/1/2022,DO,0.92
1294,7/2/2022,DO,0.82
1295,7/3/2022,DO,0.79
1296,7/4/2022,DO,0.88
1297,7/5/2022,DO,0.81
1298,7/6/2022,DO,1.08
1299,7/7/2022,DO,1.08
1300,7/8/2022,DO,0.94
1301,7/9/2022,DO,0.88
1302,7/10/2022,DO,0.8
1303,7/11/2022,DO,0.81
1304,7/12/2022,DO,1.01
1305,7/13/2022,DO,0.94
1306,7/14/2022,DO,1.01
1307,7/15/2022,DO,1.12
1308,7/16/2022,DO,1.13
1309,7/17/2022,DO,1.12
1310,7/18/2022,DO,1.15
1311,7/19/2022,DO,1.14
1312,7/20/2022,DO,1.15
1313,7/21/2022,DO,1.15
1314,7/22/2022,DO,1.14
1315,7/23/2022,DO,1.14
1316,7/24/2022,DO,1.13
1317,7/25/2022,DO,1.13
1318,7/26/2022,DO,1.13
1319,7/27/2022,DO,1.14
1320,7/28/2022,DO,1.15
1321,7/29/2022,DO,1.15
1322,7/30/2022,DO,1.15
1323,7/31/2022,DO,1.64
1324,8/1/2022,DO,1.36
1325,8/2/2022,DO,1.3
1326,8/3/2022,DO,1.53
1327,8/4/2022,DO,1.45
1328,8/5/2022,DO,1.36
1329,8/6/2022,DO,1.51
1330,8/7/2022,DO,1.68
1331,8/8/2022,DO,1.62
1332,8/9/2022,DO,1.21
1333,8/10/2022,DO,1.3
1334,8/11/2022,DO,1.43
1335,8/12/2022,DO,1.55
1336,8/13/2022,DO,1.15
1337,8/14/2022,DO,1.67
1338,8/15/2022,DO,1.72
1339,8/16/2022,DO,1.64
1340,8/17/2022,DO,1.36
1341,8/18/2022,DO,1.3
1342,8/19/2022,DO,1.53
1343,8/20/2022,DO,1.45
1344,8/21/2022,DO,1.36
1345,8/22/2022,DO,1.51
1346,8/23/2022,DO,1.68
1347,8/24/2022,DO,1.62
1348,8/25/2022,DO,1.21
1349,8/26/2022,DO,1.3
1350,8/27/2022,DO,1.43
1351,8/28/2022,DO,1.55
1352,8/29/2022,DO,1.15
1353,8/30/2022,DO,1.92
1354,8/31/2022,DO,1.96
1355,9/1/2022,DO,1.94
1356,9/2/2022,DO,2.0
1357,9/3/2022,DO,1.96
1358,9/4/2022,DO,1.96
1359,9/5/2022,DO,1.97
1360,9/6/2022,DO,1.96
1361,9/7/2022,DO,1.93
1362,9/8/2022,DO,1.92
1363,9/9/2022,DO,1.95
1364,9/10/2022,DO,1.99
1365,9/11/2022,DO,1.95
1366,9/12/2022,DO,1.96
1367,9/13/2022,DO,1.98
1368,9/14/2022,DO,1.98
1369,9/15/2022,DO,2.0
1370,9/16/2022,DO,2.06
1371,9/17/2022,DO,2.09
1372,9/18/2022,DO,2.06
1373,9/19/2022,DO,2.07
1374,9/20/2022,DO,2.0
1375,9/21/2022,DO,2.09
1376,9/22/2022,DO,2.05
1377,9/23/2022,DO,2.01
1378,9/24/2022,DO,2.09
1379,9/25/2022,DO,2.09
1380,9/26/2022,DO,2.04
1381,9/27/2022,DO,2.06
1382,9/28/2022,DO,2.01
1383,9/29/2022,DO,2.01
1384,9/30/2022,DO,2.1
1385,10/1/2022,DO,2.1
1386,10/2/2022,DO,2.14
1387,10/3/2022,DO,2.11
1388,10/4/2022,DO,2.11
1389,10/5/2022,DO,2.14
1390,10/6/2022,DO,2.13
1391,10/7/2022,DO,2.14
1392,10/8/2022,DO,2.12
1393,10/9/2022,DO,2.13
1394,10/10/2022,DO,2.11
1395,10/11/2022,DO,2.13
1396,10/12/2022,DO,2.1
1397,10/13/2022,DO,2.14
1398,10/14/2022,DO,2.11
1399,10/15/2022,DO,2.14
1400,10/16/2022,DO,2.14
1401,10/17/2022,DO,2.18
1402,10/18/2022,DO,2.18
1403,10/19/2022,DO,2.17
1404,10/20/2022,DO,2.15
1405,10/21/2022,DO,2.16
1406,10/22/2022,DO,2.19
1407,10/23/2022,DO,2.14
1408,10/24/2022,DO,2.17
1409,10/25/2022,DO,2.16
1410,10/26/2022,DO,2.16
1411,10/27/2022,DO,2.18
1412,10/28/2022,DO,2.14
1413,10/29/2022,DO,2.16
1414,10/30/2022,DO,2.19
1415,10/31/2022,DO,2.19
1416,11/1/2022,DO,2.3
1417,11/2/2022,DO,2.2
1418,11/3/2022,DO,2.24
1419,11/4/2022,DO,2.22
1420,11/5/2022,DO,2.22
1421,11/6/2022,DO,2.2
1422,11/7/2022,DO,2.23
1423,11/8/2022,DO,2.2
1424,11/9/2022,DO,2.22
1425,11/10/2022,DO,2.23
1426,11/11/2022,DO,2.2
1427,11/12/2022,DO,2.29
1428,11/13/2022,DO,2.27
1429,11/14/2022,DO,2.29
1430,11/15/2022,DO,2.3
1431,11/16/2022,DO,2.37
1432,11/17/2022,DO,2.3
1433,11/18/2022,DO,2.34
1434,11/19/2022,DO,2.38
1435,11/20/2022,DO,2.39
1436,11/21/2022,DO,2.3
1437,11/22/2022,DO,2.4
1438,11/23/2022,DO,2.38
1439,11/24/2022,DO,2.4
1440,11/25/2022,DO,2.36
1441,11/26/2022,DO,2.38
1442,11/27/2022,DO,2.39
1443,11/28/2022,DO,2.33
1444,11/29/2022,DO,2.39
1445,11/30/2022,DO,2.41
1446,12/1/2022,DO,2.43
1447,12/2/2022,DO,2.42
1448,12/3/2022,DO,2.44
1449,12/4/2022,DO,2.42
1450,12/5/2022,DO,2.41
1451,12/6/2022,DO,2.43
1452,12/7/2022,DO,2.43
1453,12/8/2022,DO,2.44
1454,12/9/2022,DO,2.42
1455,12/10/2022,DO,2.45
1456,12/11/2022,DO,2.42
1457,12/12/2022,DO,2.43
1458,12/13/2022,DO,2.43
1459,12/14/2022,DO,2.44
1460,12/15/2021,BOD,27.96
1461,12/16/2021,BOD,27.9
1462,12/17/2021,BOD,27.88
1463,12/18/2021,BOD,27.66
1464,12/19/2021,BOD,27.71
1465,12/20/2021,BOD,27.63
1466,12/21/2021,BOD,27.75
1467,12/22/2021,BOD,27.87
1468,12/23/2021,BOD,27.66
1469,12/24/2021,BOD,27.71
1470,12/25/2021,BOD,27.68
1471,12/26/2021,BOD,27.82
1472,12/27/2021,BOD,27.7
1473,12/28/2021,BOD,27.79
1474,12/29/2021,BOD,27.92
1475,12/30/2021,BOD,27.59
1476,12/31/2021,BOD,26.8
1477,1/1/2022,BOD,27.38
1478,1/2/2022,BOD,27.27
1479,1/3/2022,BOD,26.55
1480,1/4/2022,BOD,26.62
1481,1/5/2022,BOD,27.32
1482,1/6/2022,BOD,26.51
1483,1/7/2022,BOD,27.48
1484,1/8/2022,BOD,26.67
1485,1/9/2022,BOD,26.78
1486,1/10/2022,BOD,27.44
1487,1/11/2022,BOD,27.41
1488,1/12/2022,BOD,27.39
1489,1/13/2022,BOD,27.2
1490,1/14/2022,BOD,26.89
1491,1/15/2022,BOD,26.48
1492,1/16/2022,BOD,26.47
1493,1/17/2022,BOD,26.27
1494,1/18/2022,BOD,25.99
1495,1/19/2022,BOD,26.24
1496,1/20/2022,BOD,25.85
1497,1/21/2022,BOD,25.77
1498,1/22/2022,BOD,26.06
1499,1/23/2022,BOD,25.87
1500,1/24/2022,BOD,26.16
1501,1/25/2022,BOD,26.07
1502,1/26/2022,BOD,26.44
1503,1/27/2022,BOD,26.07
1504,1/28/2022,BOD,25.76
1505,1/29/2022,BOD,26.32
1506,1/30/2022,BOD,25.55
1507,1/31/2022,BOD,25.74
1508,2/1/2022,BOD,26.86
1509,2/2/2022,BOD,27.04
1510,2/3/2022,BOD,26.68
1511,2/4/2022,BOD,25.62
1512,2/5/2022,BOD,25.62
1513,2/6/2022,BOD,27.54
1514,2/7/2022,BOD,26.22
1515,2/8/2022,BOD,27.15
1516,2/9/2022,BOD,26.0
1517,2/10/2022,BOD,25.91
1518,2/11/2022,BOD,25.96
1519,2/12/2022,BOD,26.21
1520,2/13/2022,BOD,26.13
1521,2/14/2022,BOD,27.34
1522,2/15/2022,BOD,27.59
1523,2/16/2022,BOD,27.81
1524,2/17/2022,BOD,27.84
1525,2/18/2022,BOD,27.86
1526,2/19/2022,BOD,27.84
1527,2/20/2022,BOD,27.71
1528,2/21/2022,BOD,27.71
1529,2/22/2022,BOD,27.62
1530,2/23/2022,BOD,28.0
1531,2/24/2022,BOD,27.78
1532,2/25/2022,BOD,27.96
1533,2/26/2022,BOD,27.66
1534,2/27/2022,BOD,27.71
1535,2/28/2022,BOD,28.13
1536,3/1/2022,BOD,30.27
1537,3/2/2022,BOD,31.51
1538,3/3/2022,BOD,31.38
1539,3/4/2022,BOD,31.03
1540,3/5/2022,BOD,29.35
1541,3/6/2022,BOD,29.6
1542,3/7/2022,BOD,30.14
1543,3/8/2022,BOD,30.9
1544,3/9/2022,BOD,29.8
1545,3/10/2022,BOD,29.32
1546,3/11/2022,BOD,29.33
1547,3/12/2022,BOD,28.32
1548,3/13/2022,BOD,28.22
1549,3/14/2022,BOD,31.15
1550,3/15/2022,BOD,31.52
1551,3/16/2022,BOD,31.71
1552,3/17/2022,BOD,32.24
1553,3/18/2022,BOD,31.7
1554,3/19/2022,BOD,31.57
1555,3/20/2022,BOD,32.38
1556,3/21/2022,BOD,31.7
1557,3/22/2022,BOD,32.06
1558,3/23/2022,BOD,31.91
1559,3/24/2022,BOD,32.03
1560,3/25/2022,BOD,32.11
1561,3/26/2022,BOD,31.91
1562,3/27/2022,BOD,31.81
1563,3/28/2022,BOD,32.36
1564,3/29/2022,BOD,32.23
1565,3/30/2022,BOD,32.4
1566,3/31/2022,BOD,35.91
1567,4/1/2022,BOD,35.67
1568,4/2/2022,BOD,37.64
1569,4/3/2022,BOD,32.56
1570,4/4/2022,BOD,32.95
1571,4/5/2022,BOD,34.34
1572,4/6/2022,BOD,37.45
1573,4/7/2022,BOD,33.21
1574,4/8/2022,BOD,34.05
1575,4/9/2022,BOD,35.68
1576,4/10/2022,BOD,37.9
1577,4/11/2022,BOD,32.75
1578,4/12/2022,BOD,34.67
1579,4/13/2022,BOD,36.28
1580,4/14/2022,BOD,36.2
1581,4/15/2022,BOD,38.17
1582,4/16/2022,BOD,38.59
1583,4/17/2022,BOD,39.19
1584,4/18/2022,BOD,40.45
1585,4/19/2022,BOD,40.28
1586,4/20/2022,BOD,40.06
1587,4/21/2022,BOD,39.63
1588,4/22/2022,BOD,38.94
1589,4/23/2022,BOD,40.28
1590,4/24/2022,BOD,40.03
1591,4/25/2022,BOD,40.22
1592,4/26/2022,BOD,40.45
1593,4/27/2022,BOD,39.14
1594,4/28/2022,BOD,41.33
1595,4/29/2022,BOD,38.94
1596,4/30/2022,BOD,41.53
1597,5/1/2022,BOD,43.06
1598,5/2/2022,BOD,41.59
1599,5/3/2022,BOD,41.54
1600,5/4/2022,BOD,43.09
1601,5/5/2022,BOD,42.03
1602,5/6/2022,BOD,43.5
1603,5/7/2022,BOD,43.25
1604,5/8/2022,BOD,41.59
1605,5/9/2022,BOD,42.44
1606,5/10/2022,BOD,42.96
1607,5/11/2022,BOD,43.4
1608,5/12/2022,BOD,41.71
1609,5/13/2022,BOD,43.5
1610,5/14/2022,BOD,41.74
1611,5/15/2022,BOD,43.52
1612,5/16/2022,BOD,43.3
1613,5/17/2022,BOD,43.06
1614,5/18/2022,BOD,43.35
1615,5/19/2022,BOD,43.43
1616,5/20/2022,BOD,43.51
1617,5/21/2022,BOD,43.25
1618,5/22/2022,BOD,43.19
1619,5/23/2022,BOD,43.11
1620,5/24/2022,BOD,42.9
1621,5/25/2022,BOD,43.04
1622,5/26/2022,BOD,43.19
1623,5/27/2022,BOD,42.94
1624,5/28/2022,BOD,43.0
1625,5/29/2022,BOD,43.17
1626,5/30/2022,BOD,42.87
1627,5/31/2022,BOD,39.8
1628,6/1/2022,BOD,42.41
1629,6/2/2022,BOD,42.37
