index,Location,Metrics,Model Category,Model,y
101,S4,MAE,HY,RNN LSTM GRU,0.1204166239375869
102,S4,MAE,HY,CNN RNN GRU,0.1419998358852333
103,S4,MAE,HY,CNN GRU,0.1430844674590561
104,S4,MAE,HY,RNN GRU,0.1207477347563124
105,S4,MAE,HY,RNN LSTM,0.115708003975451
106,S4,MAE,MA HY,CNN LSTM,0.30894898093409
107,S4,MAE,MA HY,RNN LSTM GRU,0.2823492064409786
108,S4,MAE,MA HY,CNN RNN GRU,0.4129855406284332
109,S4,MAE,MA HY,CNN GRU,0.576741035381953
110,S4,MAE,MA HY,RNN GRU,0.2364519603716002
111,S4,MAE,MA HY,RNN LSTM,0.3451775781644715
