,training_loss,validation_loss,training_accuracy,validation_accuracy
0,955.5308227539062,910.764404296875,,
1,893.638671875,856.5388793945312,,
2,843.585205078125,813.004638671875,,
3,803.5555419921875,777.7136840820312,,
4,768.5416870117188,741.2529296875,,
5,730.3977661132812,702.845703125,,
6,693.607177734375,669.7767944335938,,
7,662.05078125,639.8928833007812,,
8,632.0101318359375,609.36474609375,,
9,600.7658081054688,577.4945068359375,,
10,569.1373901367188,546.5765991210938,,
11,538.1695556640625,517.9635009765625,,
12,510.6250305175781,492.1919250488281,,
13,486.081298828125,469.4156799316406,,
14,464.223388671875,449.21368408203125,,
15,444.65972900390625,432.173583984375,,
16,428.72222900390625,417.5260925292969,,
17,414.73492431640625,403.844482421875,,
18,400.98052978515625,390.8186950683594,,
19,388.1086120605469,378.07000732421875,,
20,375.5713806152344,365.7125244140625,,
21,363.20391845703125,353.7857971191406,,
22,351.3369445800781,342.17657470703125,,
23,339.79730224609375,330.91650390625,,
24,328.5422668457031,319.9617919921875,,
25,317.75213623046875,309.27618408203125,,
26,307.0506896972656,298.92724609375,,
27,296.7660217285156,288.8482360839844,,
28,286.66717529296875,279.0833740234375,,
29,277.0318298339844,269.5658874511719,,
30,267.5978698730469,260.37896728515625,,
31,258.3899230957031,251.52088928222656,,
32,249.5640106201172,242.8831787109375,,
33,240.94850158691406,234.51654052734375,,
34,232.63381958007812,226.39073181152344,,
35,224.52845764160156,218.5370635986328,,
36,216.7152862548828,210.87245178222656,,
37,209.03871154785156,203.50015258789062,,
38,201.8171844482422,196.3141632080078,,
39,194.57984924316406,189.43002319335938,,
40,187.71923828125,182.7963104248047,,
41,181.1196746826172,176.37229919433594,,
42,174.75448608398438,170.14877319335938,,
43,168.4988555908203,164.19593811035156,,
44,162.62356567382812,158.3410186767578,,
45,156.7769012451172,152.70858764648438,,
46,151.1488800048828,147.30245971679688,,
47,145.77984619140625,142.0921630859375,,
48,140.6194610595703,137.05044555664062,,
49,135.67910766601562,132.1684112548828,,
50,130.6975860595703,127.56285095214844,,
51,126.18609619140625,123.0585708618164,,
52,121.72005462646484,118.75469970703125,,
53,117.42284393310547,114.64685821533203,,
54,113.2579345703125,110.73216247558594,,
55,109.38546752929688,106.89277648925781,,
56,105.53141784667969,103.19541931152344,,
57,101.89163208007812,99.60920715332031,,
58,98.27733612060547,96.2104263305664,,
59,94.87517547607422,92.960205078125,,
60,91.6286392211914,89.81574249267578,,
61,88.5413589477539,86.75988006591797,,
62,85.50363159179688,83.87043762207031,,
63,82.61672973632812,81.09612274169922,,
64,79.81330871582031,78.44458770751953,,
65,77.26010131835938,75.88469696044922,,
66,74.62095642089844,73.51676940917969,,
67,72.26233673095703,71.21652221679688,,
68,69.93609619140625,68.99988555908203,,
69,67.74952697753906,66.84834289550781,,
70,65.59774017333984,64.79621887207031,,
71,63.52120590209961,62.84443283081055,,
72,61.60929870605469,60.97011184692383,,
73,59.74378204345703,59.206485748291016,,
74,57.9715461730957,57.5327262878418,,
75,56.353939056396484,55.94415283203125,,
76,54.74494552612305,54.47322082519531,,
77,53.20852279663086,53.08247375488281,,
78,51.84209442138672,51.70027160644531,,
79,50.460853576660156,50.38825988769531,,
80,49.14875030517578,49.13992691040039,,
81,47.89409637451172,47.9510498046875,,
82,46.685020446777344,46.813907623291016,,
83,45.52003860473633,45.72602081298828,,
84,44.48167037963867,44.67958068847656,,
85,43.3855094909668,43.748085021972656,,
86,42.470947265625,42.821876525878906,,
87,41.54299545288086,41.947940826416016,,
88,40.65117263793945,41.13343811035156,,
89,39.888999938964844,40.332942962646484,,
90,39.0245361328125,39.618309020996094,,
91,38.29975509643555,38.922752380371094,,
92,37.61586380004883,38.25795364379883,,
93,36.9479866027832,37.624244689941406,,
94,36.279396057128906,37.053367614746094,,
95,35.70643997192383,36.50514221191406,,
96,35.15168380737305,35.976898193359375,,
97,34.61607360839844,35.4782600402832,,
98,34.1096305847168,35.00458526611328,,
99,33.6373291015625,34.55757522583008,,
