,training_loss,validation_loss,training_accuracy,validation_accuracy
0,1038.5517578125,931.1002197265625,,
1,919.8104248046875,836.573974609375,,
2,837.0885009765625,769.5684204101562,,
3,774.3739013671875,715.1437377929688,,
4,724.16162109375,674.6915283203125,,
5,686.5803833007812,642.3243408203125,,
6,655.9910888671875,616.3062133789062,,
7,631.8301391601562,595.7384033203125,,
8,611.9834594726562,577.7286987304688,,
9,594.288330078125,561.497314453125,,
10,578.2764282226562,546.5604248046875,,
11,563.2744750976562,532.404541015625,,
12,549.07763671875,518.6656494140625,,
13,535.2240600585938,505.4489440917969,,
14,521.9140625,492.845458984375,,
15,509.18463134765625,480.5711669921875,,
16,496.7842712402344,468.770263671875,,
17,484.8220520019531,457.4228515625,,
18,473.34686279296875,446.25482177734375,,
19,461.93975830078125,435.5334167480469,,
20,451.09576416015625,424.94012451171875,,
21,440.3206787109375,414.6180419921875,,
22,429.86810302734375,404.5842590332031,,
23,419.703857421875,394.9830322265625,,
24,409.9449157714844,385.5250549316406,,
25,400.2144470214844,376.2134094238281,,
26,390.77349853515625,367.0959167480469,,
27,381.4810791015625,358.1677551269531,,
28,372.401611328125,349.4252624511719,,
29,363.4709777832031,340.98321533203125,,
30,354.85797119140625,332.6233215332031,,
31,346.3682861328125,324.5536804199219,,
32,338.0873718261719,316.750732421875,,
33,330.0968322753906,309.00201416015625,,
34,322.1272277832031,301.3047790527344,,
35,314.3265380859375,293.8340759277344,,
36,306.6498718261719,286.53179931640625,,
37,299.1338806152344,279.345947265625,,
38,291.804443359375,272.3992004394531,,
39,284.7306823730469,265.529296875,,
40,277.6888732910156,258.8661804199219,,
41,270.86346435546875,252.38563537597656,,
42,264.1740417480469,246.04115295410156,,
43,257.761962890625,239.8860321044922,,
44,251.37759399414062,233.8269500732422,,
45,245.1901397705078,227.75784301757812,,
46,238.8798828125,222.0113983154297,,
47,233.0386505126953,216.43934631347656,,
48,227.33152770996094,211.00387573242188,,
49,221.69381713867188,205.66757202148438,,
