Model Category,Model,MSE,MAE,R2,RMSE
General,CNN,1.2985382196482531,0.9287966124216719,0.9995137007313515,1.139534211705929
General,RNN,1.0588960335089699,0.7940764957004125,1.0,1.0290267409105411
General,GRU,986.6338355368209,30.949843487209744,-1.0,31.41072803258181
General,LSTM,825.0794978861786,28.219469760258992,-0.6721622452533974,28.724197079921634
MA,CNN,1.3142717023778883,0.9093678855895999,0.9994817732094572,1.146416897283832
MA,RNN,51.16345055749645,5.319283610449896,0.8983242115526231,7.152863102107887
MA,GRU,23.994401894410466,3.8830538993411587,0.9534576115085471,4.8984080979855555
MA,LSTM,10.40070620358168,2.776115239461263,0.9810429226725657,3.2250125896780126
DReg,CNN,2.307883471933822,1.0934894127315944,0.9974654642922347,1.5191719691772299
DReg,RNN,57.732865938823046,5.76294079568651,0.8849930783875748,7.598214654695078
DReg,GRU,48.347495707415234,5.133557656606038,0.9040385509442077,6.953236347731553
DReg,LSTM,28.78357641008309,4.272147390577528,0.9437390719562204,5.3650327501407755
MA DReg,CNN,1.3096684539524903,0.9373809793260366,0.9994911144543306,1.14440746849734
MA DReg,RNN,62.84389052793896,6.107891128328111,0.8746214173717384,7.92741386127525
MA DReg,GRU,54.35975754328423,5.530735277599758,0.8918380340785923,7.372906994075284
MA DReg,LSTM,44.2493251903295,4.87815936088562,0.9123548551699443,6.652016625830809
HY,CNN LSTM,234.8360840288685,14.356049379772609,0.5256024100751315,15.32436243466163
HY,LSTM RNN GRU,44.31457278675402,4.882115069495307,0.9122224500248675,6.656919166307641
HY,CNN RNN GRU,30.161428082775128,4.365365658866035,0.9409430356174993,5.491942104827319
HY,CNN GRU,231.92736357910132,14.254324967066445,0.5315049961356761,15.229161617735276
HY,RNN GRU,231.10569151575388,14.225485776265462,0.5331723925566152,15.202160751542982
HY,RNN LSTM,240.9206623114464,14.566469590928818,0.5132551434418213,15.52161919103308
MA HY,CNN LSTM,254.68789351988562,15.03154945479499,0.48531768144552245,15.958943997642375
MA HY,LSTM RNN GRU,48.37440401424031,5.135881946351792,0.9039839466604611,6.95517102695831
MA HY,CNN RNN GRU,30.164904249757797,4.365395620134142,0.9409359815278642,5.492258574553623
MA HY,CNN GRU,207.49277820256577,13.369808330535887,0.581089425278831,14.404609616458398
MA HY,RNN GRU,284.408783911599,15.989592659208508,0.4250058995597301,16.864423616346897
MA HY,RNN LSTM,210.31705491690116,13.474995455212062,0.5753581985579921,14.502312054182987
