,training_loss,validation_loss,training_accuracy,validation_accuracy
0,1033.600830078125,985.2973022460938,,
1,995.9476318359375,947.0499877929688,,
2,951.5172729492188,904.023193359375,,
3,908.2639770507812,852.075439453125,,
4,846.8854370117188,786.518310546875,,
5,773.6425170898438,711.6454467773438,,
6,701.0030517578125,640.5636596679688,,
7,631.8924560546875,583.7266845703125,,
8,585.9664916992188,543.5633544921875,,
9,547.2794799804688,512.7692260742188,,
10,513.37060546875,485.729736328125,,
11,493.4326171875,457.97393798828125,,
12,456.664794921875,431.92913818359375,,
13,440.91455078125,408.80816650390625,,
14,413.2889709472656,384.686279296875,,
15,398.2249450683594,357.7896728515625,,
16,355.33935546875,329.7093200683594,,
17,334.629638671875,305.4823913574219,,
18,311.8763122558594,283.9771728515625,,
19,287.1230163574219,263.50299072265625,,
20,272.5898742675781,243.97096252441406,,
21,245.4478759765625,226.74562072753906,,
22,232.04629516601562,210.93548583984375,,
23,217.48953247070312,196.19871520996094,,
24,199.22793579101562,181.41514587402344,,
25,184.31228637695312,168.83462524414062,,
26,176.0824432373047,158.5802459716797,,
27,161.90982055664062,149.46124267578125,,
28,155.28982543945312,140.52561950683594,,
29,146.06869506835938,130.81100463867188,,
30,140.6499481201172,122.1661148071289,,
31,136.15182495117188,115.034912109375,,
32,120.88980865478516,108.53520965576172,,
33,116.0960922241211,102.55184173583984,,
34,113.16431427001953,97.05036926269531,,
35,105.8189926147461,91.92721557617188,,
36,95.99102020263672,87.13094329833984,,
37,95.03497314453125,82.7496566772461,,
38,89.9532699584961,78.6864242553711,,
39,87.10179901123047,74.79825592041016,,
40,85.16327667236328,71.29423522949219,,
41,79.97084045410156,67.9955062866211,,
42,70.47659301757812,64.90452575683594,,
43,72.33741760253906,62.01359176635742,,
44,68.9780502319336,59.40257263183594,,
45,67.43157958984375,56.920433044433594,,
46,61.04777145385742,54.65941619873047,,
47,64.66651153564453,52.58243179321289,,
48,59.57914352416992,50.57109069824219,,
49,61.367305755615234,48.70228576660156,,
