index,Location,Metrics,Model Category,Model,y
80,S3,MSE,MA HY,CNN RNN GRU,0.036760444040669
81,S3,MSE,MA HY,CNN GRU,0.0150138532158142
82,S3,MSE,MA HY,RNN GRU,0.0216498287178134
83,S3,MSE,MA HY,RNN LSTM,0.0222732182663731
84,S4,MSE,General,CNN,0.0175404322254978
85,S4,MSE,General,RNN,0.0117040764161451
86,S4,MSE,General,GRU,0.0123931123217936
87,S4,MSE,General,LSTM,0.0207146340179457
88,S4,MSE,MA,CNN,0.058611047344245
89,S4,MSE,MA,RNN,0.0470455020823277
90,S4,MSE,MA,GRU,0.0159206346235109
91,S4,MSE,MA,LSTM,0.0237619058974754
92,S4,MSE,DReg,CNN,0.0228600097235155
93,S4,MSE,DReg,RNN,0.0105426849033116
94,S4,MSE,DReg,GRU,0.0151568033909555
95,S4,MSE,DReg,LSTM,0.0233231211654278
96,S4,MSE,MA DReg,CNN,0.0239006299268406
97,S4,MSE,MA DReg,RNN,0.0166574740331708
98,S4,MSE,MA DReg,GRU,0.022523125478918
99,S4,MSE,MA DReg,LSTM,0.0261976379232038
100,S4,MSE,HY,CNN LSTM,0.0194095625070668
101,S4,MSE,HY,RNN LSTM GRU,0.017697234640122
102,S4,MSE,HY,CNN RNN GRU,0.0180783075483983
103,S4,MSE,HY,CNN GRU,0.0152144459338945
104,S4,MSE,HY,RNN GRU,0.0121078338539534
105,S4,MSE,HY,RNN LSTM,0.0133088381422733
106,S4,MSE,MA HY,CNN LSTM,0.0223883119432222
107,S4,MSE,MA HY,RNN LSTM GRU,0.0259395841731815
108,S4,MSE,MA HY,CNN RNN GRU,0.0551617235490129
109,S4,MSE,MA HY,CNN GRU,0.0388914375224988
110,S4,MSE,MA HY,RNN GRU,0.0307791931313303
111,S4,MSE,MA HY,RNN LSTM,0.0363938032769983
