,training_loss,validation_loss,training_accuracy,validation_accuracy
0,1051.9954833984375,956.6018676757812,,
1,955.42578125,885.5650634765625,,
2,889.8552856445312,830.7318115234375,,
3,839.5515747070312,788.8145751953125,,
4,801.2699584960938,756.4354248046875,,
5,771.0697631835938,730.1213989257812,,
6,746.0519409179688,707.9161987304688,,
7,724.6763916015625,688.2463989257812,,
8,705.3974609375,670.4790649414062,,
9,688.025390625,654.2390747070312,,
10,672.1437377929688,639.4541015625,,
11,657.5433959960938,625.7813110351562,,
12,643.9132690429688,612.5924072265625,,
13,630.7435302734375,600.1826171875,,
14,618.609130859375,588.7796630859375,,
15,607.2293090820312,577.8370971679688,,
16,596.1941528320312,567.2644653320312,,
17,585.5338134765625,556.99755859375,,
18,575.27783203125,546.9517822265625,,
19,565.0892944335938,537.2025756835938,,
20,555.1986083984375,527.650146484375,,
21,545.5970458984375,518.2466430664062,,
22,536.0629272460938,509.0713806152344,,
23,526.8017578125,500.0422058105469,,
24,517.73681640625,491.189697265625,,
25,508.8547058105469,482.5638427734375,,
26,500.1197204589844,474.114013671875,,
27,491.4578552246094,465.8584899902344,,
28,483.2212829589844,457.67681884765625,,
29,474.95068359375,449.7048645019531,,
30,466.8074035644531,441.87017822265625,,
31,458.9189147949219,434.1099548339844,,
32,451.0015563964844,426.49896240234375,,
33,443.35601806640625,418.9999084472656,,
34,435.7245788574219,411.65325927734375,,
35,428.2750244140625,404.4296875,,
36,420.9893798828125,397.3041076660156,,
37,413.7865295410156,390.3057556152344,,
38,406.6822814941406,383.4349670410156,,
39,399.70477294921875,376.670654296875,,
40,392.86810302734375,370.02825927734375,,
41,386.0595397949219,363.48223876953125,,
42,379.5089111328125,357.0186462402344,,
43,372.91766357421875,350.72314453125,,
44,366.4936828613281,344.5041198730469,,
45,360.19854736328125,338.3541259765625,,
46,353.8810729980469,332.3504943847656,,
47,347.82623291015625,326.3226013183594,,
48,341.7015686035156,320.4503479003906,,
49,335.73114013671875,314.6596984863281,,
50,329.8368835449219,308.990966796875,,
51,324.0966796875,303.41900634765625,,
52,318.4264831542969,297.969482421875,,
53,312.8905944824219,292.5754089355469,,
54,307.40740966796875,287.2512512207031,,
55,301.9289245605469,282.072021484375,,
56,296.69091796875,276.9273681640625,,
57,291.50408935546875,271.8330383300781,,
58,286.2188415527344,266.86041259765625,,
59,281.18743896484375,261.9055480957031,,
60,276.1868591308594,257.0517578125,,
61,271.22601318359375,252.34169006347656,,
62,266.4465637207031,247.70680236816406,,
63,261.7117919921875,243.14720153808594,,
64,257.06671142578125,238.6842803955078,,
65,252.4615478515625,234.28260803222656,,
66,247.98678588867188,229.94366455078125,,
67,243.54685974121094,225.6737518310547,,
68,239.17495727539062,221.4783935546875,,
69,234.8847198486328,217.36624145507812,,
70,230.7101593017578,213.2745361328125,,
71,226.513427734375,209.25259399414062,,
72,222.41001892089844,205.31570434570312,,
73,218.37843322753906,201.44815063476562,,
74,214.44061279296875,197.6162872314453,,
75,210.4837188720703,193.89276123046875,,
76,206.68055725097656,190.19822692871094,,
77,202.9066162109375,186.5297393798828,,
78,199.15081787109375,182.92840576171875,,
79,195.466552734375,179.40692138671875,,
80,191.84304809570312,175.96791076660156,,
81,188.33448791503906,172.59182739257812,,
82,184.87210083007812,169.27700805664062,,
83,181.4597930908203,165.99842834472656,,
84,178.0893096923828,162.80564880371094,,
85,174.8204803466797,159.6697998046875,,
86,171.5952606201172,156.57650756835938,,
87,168.42095947265625,153.5408935546875,,
88,165.30645751953125,150.5837860107422,,
89,162.2880859375,147.6555633544922,,
90,159.29249572753906,144.77261352539062,,
91,156.34425354003906,141.9679718017578,,
92,153.39959716796875,139.27406311035156,,
93,150.65719604492188,136.5895233154297,,
94,147.85792541503906,133.97230529785156,,
95,145.1789093017578,131.3643798828125,,
96,142.4762725830078,128.7948455810547,,
97,139.8566436767578,126.27446746826172,,
98,137.23031616210938,123.8251724243164,,
99,134.74655151367188,121.385986328125,,
