,training_loss,validation_loss,training_accuracy,validation_accuracy
0,1068.6165771484375,932.1631469726562,,
1,911.0316772460938,814.5894775390625,,
2,808.5374755859375,734.3484497070312,,
3,736.2522583007812,678.1310424804688,,
4,687.2788696289062,641.4263916015625,,
5,655.267333984375,616.4655151367188,,
6,632.5181274414062,597.5228271484375,,
7,614.8109741210938,582.3162841796875,,
8,600.2604370117188,569.4493408203125,,
9,587.7288818359375,557.8390502929688,,
10,576.2988891601562,546.9703979492188,,
11,565.3905639648438,536.6423950195312,,
12,555.0066528320312,526.66015625,,
13,544.9573974609375,516.9761962890625,,
14,535.1836547851562,507.5603942871094,,
15,525.7164306640625,498.361083984375,,
16,516.3970336914062,489.381591796875,,
17,507.37091064453125,480.5731506347656,,
18,498.4129943847656,471.9457702636719,,
19,489.74200439453125,463.48150634765625,,
20,481.1849365234375,455.2114562988281,,
21,472.7622985839844,447.12139892578125,,
22,464.64892578125,439.1052551269531,,
23,456.5028076171875,431.2672119140625,,
24,448.5534973144531,423.5649719238281,,
25,440.77862548828125,415.9731750488281,,
26,433.0989074707031,408.5382385253906,,
27,425.537109375,401.23828125,,
28,418.1907043457031,394.0233459472656,,
29,410.8648681640625,386.95965576171875,,
30,403.6799621582031,380.03057861328125,,
31,396.6047058105469,373.2013854980469,,
32,389.68017578125,366.45623779296875,,
33,382.83184814453125,359.8094787597656,,
34,376.0589904785156,353.2845764160156,,
35,369.4620361328125,346.83056640625,,
36,362.9700012207031,340.4755859375,,
37,356.46148681640625,334.263916015625,,
38,350.0896301269531,328.18109130859375,,
39,343.910400390625,322.15948486328125,,
40,337.8402404785156,316.19732666015625,,
41,331.75030517578125,310.3882141113281,,
42,325.8495178222656,304.6698303222656,,
43,320.0162353515625,299.04791259765625,,
44,314.3113098144531,293.4642028808594,,
45,308.6033935546875,287.995361328125,,
46,303.0420837402344,282.591552734375,,
47,297.561279296875,277.3013916015625,,
48,292.1359558105469,272.125732421875,,
49,286.8739929199219,267.004150390625,,
50,281.7164611816406,261.9549255371094,,
51,276.46417236328125,257.0747375488281,,
52,271.5160217285156,252.20687866210938,,
53,266.5969543457031,247.40113830566406,,
54,261.6903076171875,242.71461486816406,,
55,256.87158203125,238.11061096191406,,
56,252.21380615234375,233.54116821289062,,
57,247.48851013183594,229.08251953125,,
58,242.9550323486328,224.66665649414062,,
59,238.445556640625,220.32118225097656,,
60,234.01658630371094,216.0601348876953,,
61,229.6711883544922,211.9040069580078,,
62,225.42431640625,207.8179168701172,,
63,221.26605224609375,203.8036346435547,,
64,217.13169860839844,199.8729248046875,,
65,213.14535522460938,195.9713134765625,,
66,209.10948181152344,192.1821746826172,,
67,205.22474670410156,188.4355926513672,,
68,201.39060974121094,184.753662109375,,
69,197.64337158203125,181.1382598876953,,
70,193.9574737548828,177.57745361328125,,
71,190.29989624023438,174.10086059570312,,
72,186.75828552246094,170.6853485107422,,
73,183.23533630371094,167.33860778808594,,
74,179.76473999023438,164.05067443847656,,
75,176.40328979492188,160.79515075683594,,
76,173.01034545898438,157.6418914794922,,
77,169.81561279296875,154.50013732910156,,
78,166.5577392578125,151.42408752441406,,
79,163.4810791015625,148.35986328125,,
80,160.30914306640625,145.41358947753906,,
81,157.28057861328125,142.53611755371094,,
82,154.29922485351562,139.71282958984375,,
83,151.393310546875,136.92588806152344,,
84,148.48387145996094,134.1977996826172,,
85,145.67933654785156,131.4975128173828,,
86,142.8843994140625,128.86590576171875,,
87,140.21493530273438,126.27307891845703,,
88,137.54225158691406,123.75074768066406,,
89,134.93551635742188,121.29024505615234,,
90,132.3607635498047,118.87223815917969,,
91,129.9076690673828,116.47325897216797,,
92,127.4298324584961,114.1516342163086,,
93,125.01311492919922,111.88643646240234,,
94,122.68008422851562,109.6417465209961,,
95,120.3656997680664,107.4466552734375,,
96,118.11371612548828,105.30728149414062,,
97,115.86442565917969,103.2297134399414,,
98,113.70939636230469,101.16710662841797,,
99,111.56350708007812,99.14623260498047,,
