Location,Model,R2,RMSE,MAE
S1,CNN,-1.0,33.26529288733596,32.85232303977013
S1,RNN,0.9599470128297052,6.699537524757974,5.905022033055624
S1,GRU,-0.7645409639368851,31.28949406313921,30.85008682250977
S1,LSTM,-0.6173538750244523,29.988360201248277,29.52959813117981
S1,MA CNN,0.9685049568910382,6.344130910623672,5.356086599561904
S1,MA RNN,0.9408080439941532,7.433122514112062,5.515128482182821
S1,MA GRU,1.0,4.815314205278801,3.922057246102227
S1,MA LSTM,0.9934652026219516,5.169828430326555,4.287017158932156
S1,DReg CNN,0.8178956985267345,11.037774434595809,9.319021316634284
S1,DReg RNN,0.937032089559499,7.569460389728896,5.662406214608087
S1,DReg GRU,0.9523398512288804,7.000326692787237,5.130869298511081
S1,DReg LSTM,0.9909005217308242,5.302490355377326,4.300871198442247
S1,MA DReg CNN,0.9043544819077136,8.66014246198155,7.654915139940049
S1,MA DReg RNN,0.9119409548881214,8.41953108251227,6.641099923451741
S1,MA DReg GRU,0.9226350868996078,8.068180256769644,6.231094756656223
S1,MA DReg LSTM,0.9592641383044708,6.7270880477006925,4.901564122305976
S1,HY CNN LSTM,0.6518928089998106,14.5518247616437,13.581274669435288
S1,HY LSTM RNN GRU,0.9436299642969492,7.329576162400951,5.416428357230292
S1,HY CNN RNN GRU,0.9898161606395262,5.357592582865569,4.282710986667209
S1,HY CNN GRU,0.5600493034967893,16.17117449580748,15.30366958618164
S1,HY RNN GRU,0.6641480074725084,14.321906614802325,13.334594621658324
S1,HY RNN LSTM,0.616123331246361,15.203019277151014,14.276801295810277
S1,MA HY CNN LSTM,0.6124800816316485,15.26778732241958,14.34575714111328
S1,MA HY LSTM RNN GRU,0.9533542813996504,6.96096694480393,5.098032013575236
S1,MA HY CNN RNN GRU,0.9894733167182612,5.374896793762754,4.275793404049344
S1,MA HY CNN GRU,0.6054222424490081,15.392483055042312,14.478396072387694
S1,MA HY RNN GRU,0.5882191423517775,15.692271634999674,14.796647629208032
S1,MA HY RNN LSTM,0.6130771019784045,15.257192600592338,14.334504022598264
S2,CNN,0.990814202550626,3.577866155384843,2.6986726231045197
S2,RNN,0.8888356656998015,7.815466919980865,6.596716245015462
S2,GRU,-0.9830297159553928,30.77810207816956,30.3079773595598
S2,LSTM,-1.0,30.908347178481105,30.440234052870007
S2,MA CNN,0.9692411614545796,4.79735331023534,4.042377456029255
S2,MA RNN,0.8985017284924386,7.516997597815728,5.653935435612997
S2,MA GRU,0.972439419796478,4.636855123663851,4.112642784118652
S2,MA LSTM,0.9767282198062162,4.412476570327778,3.0245843410491946
S2,DReg CNN,0.8666385608725922,8.46111402239214,7.220173916286892
S2,DReg RNN,0.8819383478164657,8.021656163721474,6.196839023166232
