index,Location,Metrics,Model Category,Model,y
82,S3,RMSE,MA HY,RNN GRU,16.864423616346897
83,S3,RMSE,MA HY,RNN LSTM,14.502312054182989
84,S4,RMSE,General,CNN,1.0848916828176716
85,S4,RMSE,General,RNN,1.0356858148272494
86,S4,RMSE,General,GRU,31.70192135497028
87,S4,RMSE,General,LSTM,27.494117868467534
88,S4,RMSE,MA,CNN,1.1321359943810236
89,S4,RMSE,MA,RNN,6.499208581521511
90,S4,RMSE,MA,GRU,4.732733062700104
91,S4,RMSE,MA,LSTM,3.701038625974417
92,S4,RMSE,DReg,CNN,1.105749402212133
93,S4,RMSE,DReg,RNN,7.68321324756323
94,S4,RMSE,DReg,GRU,6.998325449050087
95,S4,RMSE,DReg,LSTM,4.749941710354174
96,S4,RMSE,MA DReg,CNN,1.0814917661841223
97,S4,RMSE,MA DReg,RNN,7.542943562899221
98,S4,RMSE,MA DReg,GRU,6.985255032880443
99,S4,RMSE,MA DReg,LSTM,7.097511272036695
100,S4,RMSE,HY,CNN LSTM,14.132620900943277
101,S4,RMSE,HY,RNN LSTM GRU,7.604879929981764
102,S4,RMSE,HY,CNN RNN GRU,4.596302433034295
103,S4,RMSE,HY,CNN GRU,15.17444438916151
104,S4,RMSE,HY,RNN GRU,14.924568011798724
105,S4,RMSE,HY,RNN LSTM,15.016394108640975
106,S4,RMSE,MA HY,CNN LSTM,15.115199265252867
107,S4,RMSE,MA HY,RNN LSTM GRU,6.803957839991142
108,S4,RMSE,MA HY,CNN RNN GRU,5.268899328663549
109,S4,RMSE,MA HY,CNN GRU,14.65603647321286
110,S4,RMSE,MA HY,RNN GRU,15.179964553077616
111,S4,RMSE,MA HY,RNN LSTM,14.709509760424307
