Model Category,Model,MSE,MAE,R2,RMSE
General,CNN,1.3305791387872172,0.8548920906914605,0.999418312588578,1.1535073206474318
General,RNN,1.0391402918657446,0.753069126341078,1.0,1.0193823089821328
General,GRU,929.9628603342758,30.020739238527085,-0.8540535684501299,30.49529242906642
General,LSTM,1003.0853981234889,31.214857380655076,-1.0,31.671523457571297
MA,CNN,1.3152006034668426,0.8518659273783366,0.9994490068508444,1.1468219580505261
MA,RNN,59.420836539334424,5.843434580696954,0.8834750476014877,7.708491197331319
MA,GRU,21.20770898805545,3.734019014570448,0.9597452342373225,4.605182839807281
MA,LSTM,2.557185312150945,1.3028103160858155,0.9969701098957839,1.5991201681396383
DReg,CNN,2.7126818965356927,1.281548629336887,0.9966597517996993,1.647022129947164
DReg,RNN,62.331116179114716,6.052155388726129,0.8776663743650281,7.895005774482671
DReg,GRU,48.44739136570621,5.1572881603240965,0.9053771206602188,6.960416033952727
DReg,LSTM,27.34803223184803,4.341110118230184,0.947489665802628,5.2295346094894555
MA DReg,CNN,1.2273551120041657,0.820664308336046,0.9996243390588659,1.1078606013412362
MA DReg,RNN,57.85280380627839,5.739891028934055,0.8866047089735065,7.6061030630854845
MA DReg,GRU,43.482558690857594,4.918330239189995,0.9152865088467328,6.594130624339921
MA DReg,LSTM,52.26360625300272,5.396743077172173,0.897760276911798,7.229357250337178
HY,CNN LSTM,238.99456516230617,14.500919369591607,0.5250609979116856,15.45944905752809
HY,LSTM RNN GRU,47.96936036777535,5.129715135362413,0.9063312303017541,6.925991652303326
HY,CNN RNN GRU,30.46324839723515,4.540137588712905,0.941271956508192,5.519352171879881
HY,CNN GRU,235.9428586712713,14.395303091473048,0.5311519472409882,15.360431591308602
HY,RNN GRU,263.1691643274835,15.311799421310424,0.4768105324741121,16.22248946146933
HY,RNN LSTM,223.67542024496822,13.962866333855523,0.555636721931628,14.955782167608895
MA HY,CNN LSTM,192.69324351266752,12.805315707524617,0.6174745392781937,13.881399191460043
MA HY,LSTM RNN GRU,50.428944235519026,5.278602132797242,0.9014221078964351,7.101333975776595
MA HY,CNN RNN GRU,30.76917153879957,4.543188445832994,0.9406613596636384,5.546996623290803
MA HY,CNN GRU,253.5025611870609,14.992808978822495,0.49610425881632825,15.921763758675134
MA HY,RNN GRU,227.36338639385247,14.094061322742037,0.5482758518718669,15.078573751978416
MA HY,RNN LSTM,219.98064682060726,13.829873350991143,0.5630111787403513,14.831744564298809
