,training_loss,validation_loss,training_accuracy,validation_accuracy
0,914.6080322265625,754.6524658203125,,
1,778.9248657226562,698.6984252929688,,
2,732.708251953125,667.4187622070312,,
3,704.4496459960938,645.6668090820312,,
4,683.9583129882812,628.148681640625,,
5,666.689453125,612.65673828125,,
6,651.0117797851562,598.2152099609375,,
7,636.3031616210938,584.5155639648438,,
8,622.3621826171875,571.2672119140625,,
9,608.6620483398438,558.4913940429688,,
10,595.498046875,545.9403686523438,,
11,582.5820922851562,533.6890258789062,,
12,569.9318237304688,521.7786865234375,,
13,557.708984375,510.28778076171875,,
14,545.8551635742188,499.0594787597656,,
15,534.2769165039062,488.1368408203125,,
16,522.893310546875,477.2330627441406,,
17,511.43829345703125,466.4296875,,
18,500.4012756347656,455.90679931640625,,
19,489.4945068359375,445.729736328125,,
20,478.9464111328125,435.73382568359375,,
21,468.5951232910156,425.7982177734375,,
22,458.194580078125,416.1152038574219,,
23,448.0841064453125,406.62835693359375,,
24,438.30499267578125,397.3775939941406,,
25,428.6639099121094,388.3464050292969,,
26,419.2242126464844,379.50506591796875,,
27,409.99615478515625,370.658447265625,,
28,400.7906188964844,362.06158447265625,,
29,391.8598937988281,353.7059631347656,,
30,383.15802001953125,345.5247802734375,,
31,374.56927490234375,337.5037841796875,,
32,366.1625061035156,329.4739685058594,,
33,357.72314453125,321.5513610839844,,
34,349.4889831542969,313.97613525390625,,
35,341.6534729003906,306.74945068359375,,
36,334.08343505859375,299.5780029296875,,
37,326.6378479003906,292.60821533203125,,
38,319.30816650390625,285.89837646484375,,
39,312.2530517578125,279.35284423828125,,
40,305.3365173339844,272.8172912597656,,
41,298.4496765136719,266.33538818359375,,
42,291.6407165527344,259.9382019042969,,
43,284.87908935546875,253.70945739746094,,
44,278.26239013671875,247.53199768066406,,
45,271.8197021484375,241.4417724609375,,
46,265.3336181640625,235.47491455078125,,
47,259.0467529296875,229.6339111328125,,
48,252.8887176513672,224.0504608154297,,
49,247.03199768066406,218.5849609375,,
