Location,Model,Multivariate DO,Multivariate BOD,Univariate DO,Univariate BOD,Except DO,Except BOD
S2,CNN,-1.0,0.990814202550626,0.975992209283488,0.975992209283488,0.9533102774530332,0.999418312588578
S2,RNN,0.8153516726209347,0.8888356656998015,0.9778730915668076,0.9778730915668076,0.9825183524848468,1.0
S2,GRU,0.8512634951461535,-0.9830297159553928,0.977559179968649,0.977559179968649,-1.0,-0.8540535684501299
S2,LSTM,0.8582179005757631,-1.0,0.972938511959569,0.972938511959569,0.8468124055551014,-1.0
S2,MA CNN,0.6589579907934149,0.9692411614545796,0.9595943827304816,0.9595943827304816,0.8693730308147931,0.9994490068508444
S2,MA RNN,0.9891640686762042,0.8985017284924386,0.965323286372528,0.965323286372528,0.907263713286508,0.8834750476014877
S2,MA GRU,0.9881417801574881,0.972439419796478,0.9769932799656272,0.9769932799656272,0.7356855045678192,0.9597452342373224
S2,MA LSTM,0.9746817469375886,0.9767282198062162,0.9714819292408235,0.9714819292408235,0.6870654535242291,0.996970109895784
S2,DReg CNN,0.8302189813829548,0.8666385608725922,0.9730833989711942,0.9730833989711942,0.1680289053051245,0.9966597517996992
S2,DReg RNN,0.9998221649003975,0.8819383478164657,0.9763318299382304,0.9763318299382304,1.0,0.8776663743650281
S2,DReg GRU,0.9995951794992202,0.906213835701598,0.9781191924106908,0.9781191924106908,0.9915090540921074,0.9053771206602188
S2,DReg LSTM,0.9995161783145026,1.0,0.974209024625698,0.974209024625698,0.9851308533232072,0.947489665802628
S2,MA DReg CNN,0.6243883489426276,0.6640588949311019,0.9717786383240904,0.9717786383240904,-0.9969747626502554,0.999624339058866
S2,MA DReg RNN,0.9844127271918865,0.8837020742747244,0.960290598039468,0.960290598039468,0.9235430956781114,0.8866047089735065
S2,MA DReg GRU,0.9652418748900333,0.915305489194945,0.9765938073496836,0.9765938073496836,0.9167567356863192,0.9152865088467328
S2,MA DReg LSTM,0.979013059321661,0.9149240120718704,0.9715002564144049,0.9715002564144049,0.583021965630385,0.897760276911798
S2,HY CNN LSTM,0.8423366399044785,0.5840244639015237,0.9784669990810504,0.9784669990810504,0.9845749684735756,0.5250609979116856
S2,HY LSTM RNN GRU,0.9999574695535416,0.8962054544976232,0.9767323246623284,0.9767323246623284,0.9945974150827248,0.906331230301754
S2,HY CNN RNN GRU,0.8439549776614788,0.9545247565215972,0.9764438775393702,0.9764438775393702,0.971152361565015,0.941271956508192
S2,HY CNN GRU,0.847189171152636,0.4991917094396136,0.9785247779216945,0.9785247779216945,0.9725147672477256,0.5311519472409882
S2,HY RNN GRU,1.0,0.5401382309864187,0.9768634569772288,0.9768634569772288,0.999485826707982,0.4768105324741121
S2,HY RNN LSTM,0.9996295026776305,0.590722923759663,0.9748860889275232,0.9748860889275232,0.9937301026537856,0.555636721931628
S2,MA HY CNN LSTM,0.8451306102904856,0.5282689414311021,0.9707035847259496,0.9707035847259496,0.7349932611639949,0.6174745392781937
S2,MA HY LSTM RNN GRU,0.9863991978037485,0.9079199718036464,0.9764867233051726,0.9764867233051726,0.7262682247045189,0.9014221078964352
S2,MA HY CNN RNN GRU,0.8444587074677214,0.9539000517917292,0.9652362654613204,0.9652362654613204,-0.6501776743519327,0.9406613596636384
S2,MA HY CNN GRU,0.8438093620175429,0.5266479527243451,0.9676060862879572,0.9676060862879572,-0.7683334743731653,0.4961042588163282
S2,MA HY RNN GRU,0.9967579655085148,0.5476812636750648,0.962150914607304,0.962150914607304,0.927893155652778,0.5482758518718669
S2,MA HY RNN LSTM,0.98979024696194,0.5530077098228809,0.9717264371557508,0.9717264371557508,0.851728053543348,0.5630111787403513
