Metrics,Model Category,Model,y
MSE,General,CNN,3.0230845185842004
MSE,General,RNN,42.55665872063156
MSE,General,GRU,906.0458365127449
MSE,General,LSTM,757.6482452901059
MSE,MA,CNN,34.60672209307561
MSE,MA,RNN,53.67112450606177
MSE,MA,GRU,25.00304000165572
MSE,MA,LSTM,24.15176859786697
MSE,DReg,CNN,86.60220288318426
MSE,DReg,RNN,50.22454664248149
MSE,DReg,GRU,44.675160184062776
MSE,DReg,LSTM,2.1691938619840894
MSE,MA DReg,CNN,53.779744160494715
MSE,MA DReg,RNN,62.935146605860865
MSE,MA DReg,GRU,45.18266041192339
MSE,MA DReg,LSTM,48.09112309667762
MSE,HY,CNN LSTM,199.4573785408035
MSE,HY,LSTM RNN GRU,49.20246507453193
MSE,HY,CNN RNN GRU,27.83084890473801
MSE,HY,CNN GRU,244.83891342051805
MSE,HY,RNN GRU,223.37926289863967
MSE,HY,RNN LSTM,233.09704234066143
MSE,MA HY,CNN LSTM,184.37317153643303
MSE,MA HY,LSTM RNN GRU,45.9194078203281
MSE,MA HY,CNN RNN GRU,27.89014700928696
MSE,MA HY,CNN GRU,228.1776363651175
MSE,MA HY,RNN GRU,222.9925333228018
MSE,MA HY,RNN LSTM,226.83623891594377
RMSE,General,CNN,1.7387019637028653
RMSE,General,RNN,6.523546483365591
RMSE,General,GRU,30.100595285022933
RMSE,General,LSTM,27.525410901385396
RMSE,MA,CNN,5.88274783524465
RMSE,MA,RNN,7.326057910367743
RMSE,MA,GRU,5.0003039909245235
RMSE,MA,LSTM,4.914444892138579
RMSE,DReg,CNN,9.306030457890424
RMSE,DReg,RNN,7.086927870557276
RMSE,DReg,GRU,6.68394794893428
RMSE,DReg,LSTM,1.4728183397772074
RMSE,MA DReg,CNN,7.333467403656657
RMSE,MA DReg,RNN,7.933167501437295
RMSE,MA DReg,GRU,6.7218048478011765
RMSE,MA DReg,LSTM,6.934776355202641
RMSE,HY,CNN LSTM,14.122938027931847
RMSE,HY,LSTM RNN GRU,7.014446883007379
RMSE,HY,CNN RNN GRU,5.275495133609547
RMSE,HY,CNN GRU,15.647329274368776
RMSE,HY,RNN GRU,14.945877789499004
RMSE,HY,RNN LSTM,15.26751591912258
RMSE,MA HY,CNN LSTM,13.578408284347361
RMSE,MA HY,LSTM RNN GRU,6.776386044222104
RMSE,MA HY,CNN RNN GRU,5.281112289024629
RMSE,MA HY,CNN GRU,15.10554985312079
RMSE,MA HY,RNN GRU,14.93293451813145
RMSE,MA HY,RNN LSTM,15.0610835903644
MAE,General,CNN,1.398143948449029
MAE,General,RNN,5.708946899837917
MAE,General,GRU,29.65373359044393
MAE,General,LSTM,27.036019026438396
MAE,MA,CNN,4.945829739040799
MAE,MA,RNN,5.555266286002265
MAE,MA,GRU,3.983487315707736
MAE,MA,LSTM,3.843917147318523
MAE,DReg,CNN,7.672910747528075
MAE,DReg,RNN,5.293729786343046
MAE,DReg,GRU,4.9121962907579215
MAE,DReg,LSTM,1.1571743361155191
MAE,MA DReg,CNN,6.486728734970092
MAE,MA DReg,RNN,6.240340115229289
MAE,MA DReg,GRU,4.941923643747966
MAE,MA DReg,LSTM,5.125820155673558
MAE,HY,CNN LSTM,13.143647054036458
MAE,HY,LSTM RNN GRU,5.211139427820842
MAE,HY,CNN RNN GRU,4.23748813841078
MAE,HY,CNN GRU,14.76946149190267
MAE,HY,RNN GRU,14.024214949078031
MAE,HY,RNN LSTM,14.366500741110908
MAE,MA HY,CNN LSTM,12.556721600426568
MAE,MA HY,LSTM RNN GRU,4.984593522813586
MAE,MA HY,CNN RNN GRU,4.236722841262817
MAE,MA HY,CNN GRU,14.194214548534818
MAE,MA HY,RNN GRU,14.010344497892593
MAE,MA HY,RNN LSTM,14.146930077870687
R2,General,CNN,0.9981106035573706
R2,General,RNN,0.9106350071394591
R2,General,GRU,-1.0
R2,General,LSTM,-0.671641938246264
R2,MA,CNN,0.9282257628962216
R2,MA,RNN,0.8860421251885873
R2,MA,GRU,0.94947574688354
R2,MA,LSTM,0.951359347728213
R2,DReg,CNN,0.8131758139615444
R2,DReg,RNN,0.893668338105148
R2,DReg,GRU,0.9059474173435365
R2,DReg,LSTM,1.0
R2,MA DReg,CNN,0.8858017834222278
R2,MA DReg,RNN,0.8655437039158993
R2,MA DReg,GRU,0.9048244759953183
R2,MA DReg,LSTM,0.8983889458631871
R2,HY,CNN LSTM,0.5634621465596441
R2,HY,LSTM RNN GRU,0.8959298891171359
R2,HY,CNN RNN GRU,0.9432186786739016
R2,HY,CNN GRU,0.46304681832054717
R2,HY,RNN GRU,0.5105304007238816
R2,HY,RNN LSTM,0.4890279545194465
R2,MA HY,CNN LSTM,0.5968388404415295
R2,MA HY,LSTM RNN GRU,0.9031942814009675
R2,MA HY,CNN RNN GRU,0.943087470272775
R2,MA HY,CNN GRU,0.49991308141268487
R2,MA HY,RNN GRU,0.5113861138988649
R2,MA HY,RNN LSTM,0.5028811799028501
