,training_loss,validation_loss,training_accuracy,validation_accuracy
0,921.9998168945312,653.3590087890625,,
1,630.6930541992188,520.3602294921875,,
2,542.5285034179688,480.18670654296875,,
3,507.4342956542969,452.6832580566406,,
4,480.7165832519531,429.5560607910156,,
5,456.9462585449219,407.6396484375,,
6,434.4842834472656,386.3790283203125,,
7,412.5838623046875,366.0720520019531,,
8,391.8829040527344,347.2705078125,,
9,372.4320373535156,329.7051696777344,,
10,354.3333740234375,312.794189453125,,
11,336.57861328125,296.43817138671875,,
12,319.6976318359375,280.7710266113281,,
13,303.4140319824219,266.1370544433594,,
14,288.0845642089844,252.10458374023438,,
15,273.5379333496094,238.79232788085938,,
16,259.715576171875,226.22308349609375,,
17,246.7410430908203,214.33766174316406,,
18,234.18341064453125,203.04090881347656,,
19,222.39230346679688,192.3822784423828,,
20,211.04531860351562,182.11866760253906,,
21,200.31520080566406,172.48562622070312,,
22,190.0225830078125,163.10369873046875,,
23,180.04090881347656,154.0343780517578,,
24,170.60157775878906,145.76223754882812,,
25,161.8587188720703,137.96304321289062,,
26,153.3733367919922,130.39114379882812,,
27,145.15965270996094,123.07920837402344,,
28,137.4538116455078,116.25627899169922,,
29,130.1756591796875,110.08770751953125,,
30,123.51522827148438,104.28372192382812,,
31,117.21683502197266,98.61395263671875,,
32,111.01642608642578,93.45867919921875,,
33,105.43748474121094,88.65885162353516,,
34,100.14922332763672,83.94943237304688,,
35,94.97074127197266,79.64177703857422,,
36,90.17342376708984,75.67916870117188,,
37,85.80133056640625,71.75379180908203,,
38,81.33971405029297,68.19707489013672,,
39,77.41839599609375,64.75357818603516,,
40,73.60619354248047,61.73215103149414,,
41,70.28628540039062,59.03366470336914,,
42,67.21355438232422,56.51447296142578,,
43,64.27062225341797,54.1893196105957,,
44,61.52806854248047,51.944427490234375,,
45,58.93684768676758,49.854854583740234,,
46,56.467010498046875,47.890865325927734,,
47,54.14924621582031,46.185115814208984,,
48,52.051055908203125,44.56256866455078,,
49,50.08226013183594,43.00216293334961,,
