Metrics,Model Category,Model,y
MSE,General,CNN,0.01815479562696996
MSE,General,RNN,0.018866930154620987
MSE,General,GRU,0.016634028579423463
MSE,General,LSTM,0.021033406266539247
MSE,MA,CNN,0.04693076600254793
MSE,MA,RNN,0.03517650468369937
MSE,MA,GRU,0.01844601685209837
MSE,MA,LSTM,0.023774255963939655
MSE,DReg,CNN,0.021287014974858427
MSE,DReg,RNN,0.01986861776430142
MSE,DReg,GRU,0.01604074687569458
MSE,DReg,LSTM,0.020619164422275474
MSE,MA DReg,CNN,0.02371262319699174
MSE,MA DReg,RNN,0.030256320207837542
MSE,MA DReg,GRU,0.016600009194137826
MSE,MA DReg,LSTM,0.02186919165685408
MSE,AE,CNN,0.1754901940731532
MSE,AE,RNN,0.33309077352515554
MSE,AE,GRU,0.20755374757684586
MSE,AE,LSTM,0.3025402240734691
MSE,AE MA,CNN,0.10760948001687971
MSE,AE MA,RNN,0.13553482125743685
MSE,AE MA,GRU,0.48646354507250256
MSE,AE MA,LSTM,0.5764108560184321
MSE,AE DReg,CNN,0.219167645961581
MSE,AE DReg,RNN,0.24542412906769284
MSE,AE DReg,GRU,0.22440793844070134
MSE,AE DReg,LSTM,0.4993262703262058
MSE,AE MA DReg,CNN,0.11137347099770646
MSE,AE MA DReg,RNN,0.3990222986612656
MSE,AE MA DReg,GRU,0.4174995374412813
MSE,AE MA DReg,LSTM,0.22405485083196502
MSE,HY,CNN LSTM,0.024848203459099806
MSE,HY,LSTM RNN GRU,0.017208064032809393
MSE,HY,CNN RNN GRU,0.025671672135651052
MSE,HY,CNN GRU,0.020467235853892495
MSE,HY,RNN GRU,0.021863432793903306
MSE,HY,RNN LSTM,0.018391281761242734
MSE,MA HY,CNN LSTM,0.022892726864340223
MSE,MA HY,LSTM RNN GRU,0.020541237951262233
MSE,MA HY,CNN RNN GRU,0.043933004443008836
MSE,MA HY,CNN GRU,0.026486686960593253
MSE,MA HY,RNN GRU,0.025319165550976894
MSE,MA HY,RNN LSTM,0.043168732059614696
RMSE,General,CNN,0.13473973291857885
RMSE,General,RNN,0.13735694432616424
RMSE,General,GRU,0.12897297615943995
RMSE,General,LSTM,0.14502898422915073
RMSE,MA,CNN,0.21663509873182585
RMSE,MA,RNN,0.18755400471250774
RMSE,MA,GRU,0.13581611411058103
RMSE,MA,LSTM,0.15418902672998377
RMSE,DReg,CNN,0.14590070244813225
RMSE,DReg,RNN,0.14095608452387368
RMSE,DReg,GRU,0.12665207015953028
RMSE,DReg,LSTM,0.14359374785231938
RMSE,MA DReg,CNN,0.15398903596357677
RMSE,MA DReg,RNN,0.1739434396803672
RMSE,MA DReg,GRU,0.12884102294742086
RMSE,MA DReg,LSTM,0.1478823574901823
RMSE,AE,CNN,0.4189154975327998
RMSE,AE,RNN,0.5771401680052737
RMSE,AE,GRU,0.45558067076736897
RMSE,AE,LSTM,0.5500365661239888
RMSE,AE MA,CNN,0.32803883918962967
RMSE,AE MA,RNN,0.368150541568849
RMSE,AE MA,GRU,0.6974693864769281
RMSE,AE MA,LSTM,0.7592172653584954
RMSE,AE DReg,CNN,0.468153442753101
RMSE,AE DReg,RNN,0.4954029966276878
RMSE,AE DReg,GRU,0.47371715024970473
RMSE,AE DReg,LSTM,0.7066302217752972
RMSE,AE MA DReg,CNN,0.33372664112669587
RMSE,AE MA DReg,RNN,0.6316821183643444
RMSE,AE MA DReg,GRU,0.6461420412272222
RMSE,AE MA DReg,LSTM,0.4733443258685637
RMSE,HY,CNN LSTM,0.15763312931963194
RMSE,HY,LSTM RNN GRU,0.13117951072026984
RMSE,HY,CNN RNN GRU,0.1602238188773787
RMSE,HY,CNN GRU,0.14306374751799456
RMSE,HY,RNN GRU,0.14786288511287513
RMSE,HY,RNN LSTM,0.1356144600005572
RMSE,MA HY,CNN LSTM,0.15130342647917866
RMSE,MA HY,LSTM RNN GRU,0.14332214745552144
RMSE,MA HY,CNN RNN GRU,0.20960201440589457
RMSE,MA HY,CNN GRU,0.16274731014856514
RMSE,MA HY,RNN GRU,0.15911997219386664
RMSE,MA HY,RNN LSTM,0.2077708643183993
MAE,General,CNN,0.08740715804716781
MAE,General,RNN,0.08550691409243479
MAE,General,GRU,0.07905241954036887
MAE,General,LSTM,0.09592340064131553
MAE,MA,CNN,0.13628811390863527
MAE,MA,RNN,0.1398015228767569
MAE,MA,GRU,0.08505441351638489
MAE,MA,LSTM,0.10167178722305431
MAE,DReg,CNN,0.08378908247790405
MAE,DReg,RNN,0.09017071776505976
MAE,DReg,GRU,0.07881902528926732
MAE,DReg,LSTM,0.09311801707579032
