,training_loss,validation_loss,training_accuracy,validation_accuracy
0,0.8440835475921631,0.7100824117660522,,
1,0.8047916889190674,0.6397843360900879,,
2,0.8147521018981934,0.5393269658088684,,
3,0.8107334971427917,0.5222020745277405,,
4,0.7805740237236023,0.44289371371269226,,
5,0.7592635154724121,0.4705677032470703,,
6,0.7795726656913757,0.4143785536289215,,
7,0.7546734809875488,0.4400944411754608,,
8,0.712492048740387,0.37412941455841064,,
9,0.7488521337509155,0.3550174832344055,,
10,0.7114539742469788,0.2759082615375519,,
11,0.752389132976532,0.26877257227897644,,
12,0.7008834481239319,0.24650786817073822,,
13,0.6892611980438232,0.1987614929676056,,
14,0.719205379486084,0.19997282326221466,,
15,0.6805129647254944,0.1478670984506607,,
16,0.6837166547775269,0.13610891997814178,,
17,0.6821955442428589,0.09950526803731918,,
18,0.671374499797821,0.10771879553794861,,
19,0.6699528694152832,0.0781807005405426,,
20,0.6677755117416382,0.06437347084283829,,
21,0.6628053188323975,0.06355518102645874,,
22,0.6857685446739197,0.06181253120303154,,
23,0.6697051525115967,0.06058160215616226,,
24,0.6699680685997009,0.06902442872524261,,
25,0.6668977737426758,0.08146427571773529,,
26,0.6809711456298828,0.08492270112037659,,
27,0.7631264925003052,0.08582010865211487,,
28,0.6697773337364197,0.07836873084306717,,
29,0.6913571357727051,0.060880791395902634,,
30,0.6570427417755127,0.06559928506612778,,
31,0.6908661723136902,0.060429926961660385,,
32,0.6677494049072266,0.06188809871673584,,
33,0.66317218542099,0.04380706325173378,,
34,0.6668620109558105,0.03578785061836243,,
35,0.6596217155456543,0.02947920747101307,,
36,0.6643103361129761,0.04301265999674797,,
37,0.7255902290344238,0.026417279615998268,,
38,0.6490775346755981,0.02937011606991291,,
39,0.6648923754692078,0.05199878662824631,,
40,0.6888651847839355,0.0941576287150383,,
41,0.7295920252799988,0.030380774289369583,,
42,0.6515502333641052,0.036385491490364075,,
43,0.6704415678977966,0.033803895115852356,,
44,0.654261589050293,0.03747101500630379,,
45,0.6514694094657898,0.03997882455587387,,
46,0.653160810470581,0.049846138805150986,,
47,0.6986003518104553,0.032488852739334106,,
48,0.6565889120101929,0.027384568005800247,,
49,0.6485254168510437,0.02343657985329628,,
