Location,Model,Multivariate DO,Multivariate BOD,Univariate DO,Univariate BOD,Except DO,Except BOD
S4,CNN,1.4624988928437237,1.398143948449029,0.0831385992964109,0.0831385992964109,0.1929369974508882,0.859002260631985
S4,RNN,0.703746223979526,5.708946899837917,0.0743870380168987,0.0743870380168987,0.1981214768108394,0.8141013982560897
S4,GRU,0.7775357329845428,29.65373359044393,0.074295389826099,0.074295389826099,0.7820205444759794,31.27794585545858
S4,LSTM,0.7943071521653069,27.0360190264384,0.0963116290006372,0.0963116290006372,0.1362745818744103,27.004158866935303
S4,MA CNN,1.4013736622780562,4.945829739040799,0.1494567052274942,0.1494567052274942,0.2561340150402652,0.8933662456936307
S4,MA RNN,0.2013849155770407,5.555266286002265,0.1596933504649335,0.1596933504649335,0.1936667093965742,4.771482503679064
S4,MA GRU,0.3151305770874023,3.983487315707736,0.0850516940883567,0.0850516940883567,0.2864691129657957,3.7369555642869736
S4,MA LSTM,0.6288796743419435,3.843917147318523,0.0974071563759611,0.0974071563759611,0.2914161676499578,2.937842832141452
S4,DReg CNN,1.5431810251871745,7.672910747528075,0.0957007758277986,0.0957007758277986,0.3594735567106141,0.8745046043395996
S4,DReg RNN,0.1190125974785122,5.293729786343046,0.0713071073095003,0.0713071073095003,0.1300535925208694,5.9610932551489935
S4,DReg GRU,0.1098264193627983,4.9121962907579215,0.0800902982552846,0.0800902982552846,0.1290665774212943,5.194039040671455
S4,DReg LSTM,0.1070380210048622,1.1571743361155191,0.0995720934785074,0.0995720934785074,0.1141458590411477,3.811696927812364
S4,MA DReg CNN,1.5539329580465953,6.486728734970092,0.0970171873230073,0.0970171873230073,1.3718755608755682,0.8598461627960203
S4,MA DReg RNN,0.2736806722150908,6.240340115229289,0.1024196337929202,0.1024196337929202,0.3859244449602232,5.79975452846951
S4,MA DReg GRU,0.3293367922968334,4.941923643747966,0.1009747994691133,0.1009747994691133,0.3044253144992722,5.179725130928888
S4,MA DReg LSTM,0.3405989875727229,5.125820155673558,0.1055726393022471,0.1055726393022471,0.4424795913696289,5.301859727435643
S4,HY CNN LSTM,0.7699612012174394,13.143647054036458,0.094565368493398,0.094565368493398,0.1225890339745415,13.154084516101411
S4,HY LSTM RNN GRU,0.1024459963679934,5.211139427820842,0.0882390694853125,0.0882390694853125,0.1204166239375869,5.872538740370008
S4,HY CNN RNN GRU,0.767486457824707,4.23748813841078,0.0865848579588863,0.0865848579588863,0.1419998358852333,3.47326397895813
S4,HY CNN GRU,0.7749691867828369,14.76946149190267,0.0831620618307756,0.0831620618307756,0.1430844674590561,14.267503519058227
S4,HY RNN GRU,0.1084492778788424,14.024214949078033,0.0734721122475134,0.0734721122475134,0.1207477347563124,14.001435563829212
S4,HY RNN LSTM,0.1062034379483924,14.366500741110908,0.0771479738441606,0.0771479738441606,0.115708003975451,14.099376724031238
S4,MA HY CNN LSTM,0.7688309415843751,12.556721600426568,0.1004511793785625,0.1004511793785625,0.30894898093409,14.204504244062637
S4,MA HY LSTM RNN GRU,0.2115245883001221,4.984593522813586,0.1155279899678296,0.1155279899678296,0.2823492064409786,5.008021330303617
S4,MA HY CNN RNN GRU,0.7691290988524755,4.236722841262817,0.1650119037056962,0.1650119037056962,0.4129855406284332,4.238401414023505
S4,MA HY CNN GRU,0.7708764172924889,14.194214548534818,0.1377128159161657,0.1377128159161657,0.576741035381953,13.714863478342693
S4,MA HY RNN GRU,0.2810376634862688,14.010344497892593,0.1338314546494641,0.1338314546494641,0.2364519603716002,14.273390656577217
S4,MA HY RNN LSTM,0.2293614291813638,14.146930077870689,0.1454332556720409,0.1454332556720409,0.3451775781644715,13.772052121692234
