Location,Model,Multivariate DO,Multivariate BOD,Univariate DO,Univariate BOD,Except DO,Except BOD
S4,CNN,-1.0,0.9981106035573706,0.9795702290991088,0.9795702290991088,0.970770918472565,0.9997921291264016
S4,RNN,0.6430516568083813,0.9106350071394592,0.9863679756168846,0.9863679756168846,0.9610965796597624,1.0
S4,GRU,0.5776113863499477,-1.0,0.9855654386261244,0.9855654386261244,0.2907934342256772,-1.0
S4,LSTM,0.5941172425870758,-0.671641938246264,0.9758731585492372,0.9758731585492372,0.989285593071902,-0.5037840796393591
S4,MA CNN,-0.7325634916095408,0.9282257628962216,0.9317342780320096,0.9317342780320096,0.9446172530862056,0.9995834671891124
S4,MA RNN,0.9725901243921811,0.8860421251885873,0.9452049517877784,0.9452049517877784,0.9778846908795084,0.917988921625605
S4,MA GRU,0.9234456490965108,0.94947574688354,0.981456847027845,0.981456847027845,0.933109902078707,0.9575151209951231
S4,MA LSTM,0.7104985847085099,0.951359347728213,0.9723239263768952,0.9723239263768952,0.8904248967167547,0.9748489905566466
S4,DReg CNN,-0.5930363114323752,0.8131758139615444,0.9733743869341672,0.9733743869341672,0.890434292139086,0.9997011041354508
S4,DReg RNN,0.9961415448428199,0.893668338105148,0.9877206767492396,0.9877206767492396,0.9959845011140932,0.8845365888916099
S4,DReg GRU,0.99808087886806,0.9059474173435365,0.9823464999672616,0.9823464999672616,0.994933676929979,0.9045680947681524
S4,DReg LSTM,0.9990389381801303,1.0,0.9728349896982148,0.9728349896982148,0.9978704812533415,0.957190033552658
S4,MA DReg CNN,-0.6117023824659817,0.8858017834222278,0.9721623511031536,0.9721623511031536,-1.0,0.9998068023722012
S4,MA DReg RNN,0.9431184117813591,0.8655437039158993,0.9805986321254654,0.9805986321254654,0.8457519392180561,0.8887913650234185
S4,MA DReg GRU,0.9054125128069146,0.9048244759953183,0.97376676426266,0.97376676426266,0.9228253291408086,0.9049322029162332
S4,MA DReg LSTM,0.9161192025527858,0.8983889458631871,0.9694869696461904,0.9694869696461904,0.7471864486541806,0.9017828519881566
S4,HY CNN LSTM,0.5673300928803584,0.5634621465596441,0.9773932072934052,0.9773932072934052,0.993050611472647,0.6042423009950135
S4,HY LSTM RNN GRU,1.0,0.8959298891171359,0.979387597487396,0.979387597487396,0.9981064404375836,0.8869223251810343
S4,HY CNN RNN GRU,0.5626798293601922,0.9432186786739016,0.9789437525403312,0.9789437525403312,0.9800166279364676,0.9600506654219858
S4,HY CNN GRU,0.5744809275299254,0.4630468183205471,0.9822793622860888,0.9822793622860888,0.9792718228892916,0.5434163270184074
S4,HY RNN GRU,0.9983214561273459,0.5105304007238816,0.9858977094428296,0.9858977094428296,0.999435328503654,0.5583993705872683
S4,HY RNN LSTM,0.9987702009840604,0.4890279545194465,0.9844988703409234,0.9844988703409234,1.0,0.5529222226433275
S4,MA HY CNN LSTM,0.5654690182502882,0.5968388404415295,0.973923784888674,0.973923784888674,0.8629593016400066,0.5469912720760928
S4,MA HY LSTM RNN GRU,0.966195478801811,0.9031942814009676,0.9697875311674402,0.9697875311674402,0.9289312059824648,0.9099124759337808
S4,MA HY CNN RNN GRU,0.5667675476892808,0.943087470272775,0.935751789915049,0.935751789915049,0.8052784849374746,0.9468321273641088
S4,MA HY CNN GRU,0.5687726992230124,0.4999130814126848,0.9547021904377032,0.9547021904377032,0.656146781261721,0.5742236863472783
S4,MA HY RNN GRU,0.9456420215653676,0.5113861138988649,0.9641507201131976,0.9641507201131976,0.9543925915206112,0.5430825193186397
S4,MA HY RNN LSTM,0.956117106148842,0.5028811799028501,0.9576112461994888,0.9576112461994888,0.9008890704048764,0.5710954643774588
