Location,Model,Multivariate DO,Multivariate BOD,Univariate DO,Univariate BOD,Except DO,Except BOD
S4,CNN,2.005949947724715,1.7387019637028651,0.1324402968340749,0.1324402968340749,0.2509215307971014,1.0848916828176716
S4,RNN,0.8553789202623249,6.523546483365591,0.1081853798632013,0.1081853798632013,0.2742473468734601,1.0356858148272494
S4,GRU,0.9288675633782328,30.100595285022933,0.1113243563726897,0.1113243563726897,0.9612353214373708,31.70192135497028
S4,LSTM,0.910890977113229,27.5254109013854,0.1439257934421267,0.1439257934421267,0.1987905271349097,27.494117868467534
S4,MA CNN,1.867612379258508,5.88274783524465,0.2420971857421004,0.2420971857421004,0.3099650270357362,1.1321359943810236
S4,MA RNN,0.2671721975743237,7.326057910367743,0.2168997512269845,0.2168997512269845,0.2322797934028487,6.499208581521511
S4,MA GRU,0.4121300217971119,5.000303990924524,0.1261769972043673,0.1261769972043673,0.3326399495160596,4.732733062700104
S4,MA LSTM,0.7723538888967986,4.914444892138579,0.1541489730665612,0.1541489730665612,0.4058307668518678,3.701038625974417
S4,DReg CNN,1.7912027048523225,9.306030457890424,0.1511952701757418,0.1511952701757418,0.4058161092230281,1.105749402212133
S4,DReg RNN,0.1555355135574769,7.086927870557276,0.1026775774125571,0.1026775774125571,0.1761683215873453,7.68321324756323
S4,DReg GRU,0.142497286285472,6.68394794893428,0.123112970035474,0.123112970035474,0.1799051654894355,6.998325449050087
S4,DReg LSTM,0.1355943402727083,1.4728183397772074,0.1527190923408982,0.1527190923408982,0.1692547850202188,4.749941710354174
S4,MA DReg CNN,1.8016126396657173,7.333467403656657,0.1545982856529808,0.1545982856529808,1.5995067990873744,1.0814917661841223
S4,MA DReg RNN,0.361155210176743,7.933167501437295,0.1290638370465207,0.1290638370465207,0.4703882465472758,7.542943562899221
S4,MA DReg GRU,0.4538545195912966,6.7218048478011765,0.1500770651329443,0.1500770651329443,0.3516703411787788,6.985255032880443
S4,MA DReg LSTM,0.4295707908536633,6.934776355202641,0.1618568439183337,0.1618568439183337,0.5882790494648019,7.097511272036695
S4,HY CNN LSTM,0.9398911903439638,14.122938027931848,0.1393182059426077,0.1393182059426077,0.186414251532188,14.132620900943277
S4,HY LSTM RNN GRU,0.1282971454938089,7.014446883007379,0.1330309536916956,0.1330309536916956,0.1683698379232913,7.604879929981764
S4,HY CNN RNN GRU,0.9448349721804238,5.275495133609547,0.1344555969396525,0.1344555969396525,0.2263942749457078,4.596302433034295
S4,HY CNN GRU,0.9322378513868173,15.647329274368776,0.1233468521442461,0.1233468521442461,0.2284676485363589,15.17444438916151
S4,HY RNN GRU,0.1407957206284002,14.945877789499004,0.110035602665471,0.110035602665471,0.1632964080573432,14.924568011798724
S4,HY RNN LSTM,0.1375655861008711,15.26751591912258,0.1153639377893859,0.1153639377893859,0.1610922397506063,15.016394108640975
S4,MA HY CNN LSTM,0.9418728479427676,13.57840828434736,0.1496272433189298,0.1496272433189298,0.4466279512406146,15.115199265252867
S4,MA HY LSTM RNN GRU,0.2901617733363689,6.776386044222104,0.1610577044825285,0.1610577044825285,0.3405004404725847,6.803957839991142
S4,MA HY CNN RNN GRU,0.9404906243358576,5.281112289024629,0.2348653306663479,0.2348653306663479,0.5220287664379183,5.268899328663549
S4,MA HY CNN GRU,0.9383522352318354,15.10554985312079,0.1972091212964017,0.1972091212964017,0.6792274376294424,14.65603647321286
S4,MA HY RNN GRU,0.3540855269765369,14.93293451813145,0.1754399986643021,0.1754399986643021,0.2893102763723703,15.179964553077616
S4,MA HY RNN LSTM,0.3230909534300787,15.0610835903644,0.1907715997652646,0.1907715997652646,0.3891638492986811,14.709509760424307
