Location,Model,Multivariate DO,Multivariate BOD,Univariate DO,Univariate BOD,Except DO,Except BOD
S2,CNN,2.365943944721172,2.69867262310452,0.0940515315781037,0.0940515315781037,0.1323836459033191,0.8548920906914605
S2,RNN,0.8675844296233522,6.596716245015462,0.0880746661374966,0.0880746661374966,0.1067129866799546,0.753069126341078
S2,GRU,0.8268596988254123,30.3079773595598,0.0895551908016204,0.0895551908016204,0.8622388309902616,30.020739238527085
S2,LSTM,0.8065529427263471,30.440234052870007,0.1023415217796961,0.1023415217796961,0.2113300758600235,31.21485738065508
S2,MA CNN,1.1242404556108845,4.042377456029255,0.1244013519088427,0.1244013519088427,0.223772596153948,0.8518659273783366
S2,MA RNN,0.2150980135798454,5.653935435612997,0.1285823121522036,0.1285823121522036,0.2039830000367429,5.843434580696954
S2,MA GRU,0.2585075092315673,4.112642784118652,0.0914102417685919,0.0914102417685919,0.3125430759125286,3.734019014570448
S2,MA LSTM,0.2786919913689295,3.0245843410491946,0.1120141263223356,0.1120141263223356,0.2784471976757049,1.3028103160858155
S2,DReg CNN,0.8400529114405314,7.220173916286892,0.1009652470197114,0.1009652470197114,0.5492179097731908,1.281548629336887
S2,DReg RNN,0.0943861027206811,6.196839023166232,0.095062264415125,0.095062264415125,0.0838762080503834,6.052155388726129
S2,DReg GRU,0.0985440544028662,5.433058279885186,0.0857999292719695,0.0857999292719695,0.1005690249738593,5.1572881603240965
S2,DReg LSTM,0.091303297775901,2.326193996005588,0.0996800196584728,0.0996800196584728,0.1014269343680805,4.341110118230184
S2,MA DReg CNN,1.1856143059571171,11.63749112976922,0.0997304926357335,0.0997304926357335,0.8400476420587963,0.820664308336046
S2,MA DReg RNN,0.2514241797063086,6.135335392422146,0.1481567246001213,0.1481567246001213,0.1725319056709607,5.739891028934055
S2,MA DReg GRU,0.4116770053572125,5.163870605892606,0.0914241051259968,0.0914241051259968,0.199958540002505,4.918330239189995
S2,MA DReg LSTM,0.3172546539041731,5.174498537911309,0.1076307921028799,0.1076307921028799,0.3141109106938045,5.396743077172173
S2,HY CNN LSTM,0.780039677090115,13.291813268661498,0.0882887418775094,0.0882887418775094,0.1030338006094098,14.500919369591609
S2,HY LSTM RNN GRU,0.0882777184806763,5.724017782211304,0.0920883875340223,0.0920883875340223,0.0939702553343441,5.129715135362413
S2,HY CNN RNN GRU,0.7848151217566596,4.539763912624783,0.0867344427998695,0.0867344427998695,0.1260351059337457,4.540137588712905
S2,HY CNN GRU,0.7922698717647129,14.725326936509871,0.0918901920939485,0.0918901920939485,0.1187718579007519,14.395303091473048
S2,HY RNN GRU,0.0901850541018777,14.051666022406684,0.0887822637665602,0.0887822637665602,0.0886834448555277,15.311799421310424
S2,HY RNN LSTM,0.093232234014819,13.172067431343926,0.0947335471461216,0.0947335471461216,0.0945612076421578,13.962866333855525
S2,MA HY CNN LSTM,0.7867737489938736,14.250229200787013,0.1175176343466672,0.1175176343466672,0.2659764475292629,12.805315707524615
S2,MA HY LSTM RNN GRU,0.2553778518570794,5.382448929680718,0.1011214069427094,0.1011214069427094,0.2870688413249122,5.278602132797242
S2,MA HY CNN RNN GRU,0.785698454313808,4.538323296440972,0.1399440159151951,0.1399440159151951,0.7374239823553297,4.543188445832994
S2,MA HY CNN GRU,0.7845982022417917,14.27709881570604,0.1278861497342586,0.1278861497342586,0.774850007030699,14.992808978822495
S2,MA HY RNN GRU,0.1497994246747759,13.92398757510715,0.1309831601298517,0.1309831601298517,0.1801667988962597,14.094061322742036
S2,MA HY RNN LSTM,0.197765997449557,13.833230125639172,0.1261504389014509,0.1261504389014509,0.2065338506301244,13.829873350991145
