Location,Model,Multivariate DO,Multivariate BOD,Univariate DO,Univariate BOD,Except DO,Except BOD
S1,CNN,1.574988233224592,32.85232303977013,0.0874071580471678,0.0874071580471678,1.4057826198637484,0.9097887335883248
S1,RNN,0.9330669064405892,5.905022033055624,0.0855069140924347,0.0855069140924347,0.1255358124534702,0.893008829752604
S1,GRU,0.7906996671358744,30.85008682250977,0.0790524195403688,0.0790524195403688,0.8036034965515136,30.360710267623265
S1,LSTM,0.792904067105717,29.52959813117981,0.0959234006413155,0.0959234006413155,0.1116843390961487,27.915436182816823
S1,MA CNN,1.1871138865003985,5.356086599561904,0.1362881139086352,0.1362881139086352,0.2125544223686059,0.9480587927500408
S1,MA RNN,0.1814378790722952,5.515128482182821,0.1398015228767569,0.1398015228767569,0.2166591414809226,5.436988462871976
S1,MA GRU,0.2915751452247301,3.922057246102227,0.0850544135163848,0.0850544135163848,0.2077304500010278,3.9111406919691296
S1,MA LSTM,0.5962922239965862,4.287017158932156,0.1016717872230543,0.1016717872230543,0.5561065619521671,2.512875562243991
S1,DReg CNN,0.8516123283902803,9.319021316634284,0.083789082477904,0.083789082477904,0.3677649845845169,1.0864234129587809
S1,DReg RNN,0.1176101272087544,5.662406214608087,0.0901707177650597,0.0901707177650597,0.1048948900474028,6.299383400811089
S1,DReg GRU,0.1083407507901493,5.130869298511081,0.0788190252892673,0.0788190252892673,0.1092579913760224,5.560327635871039
S1,DReg LSTM,0.0965727422572672,4.300871198442247,0.0931180170757903,0.0931180170757903,0.1084392294742994,4.206080473793878
S1,MA DReg CNN,1.1293708025871052,7.654915139940049,0.0908355858363211,0.0908355858363211,0.8517896033657921,0.9328839630550808
S1,MA DReg RNN,0.289493571801318,6.641099923451741,0.1049125703486303,0.1049125703486303,0.2602153534359402,5.089007578955756
S1,MA DReg GRU,0.2690556938449541,6.231094756656223,0.0777116341640552,0.0777116341640552,0.2826552712255054,5.338126091427274
S1,MA DReg LSTM,0.4715931330124536,4.901564122305976,0.0923191257607606,0.0923191257607606,0.341955720451143,5.676772099600898
S1,HY CNN LSTM,0.7521024032433827,13.581274669435288,0.0962898391278253,0.0962898391278253,0.1002053846501642,14.425950395796033
S1,HY LSTM RNN GRU,0.1069966299004024,5.416428357230292,0.0831611466035247,0.0831611466035247,0.1032563929446041,5.328745300504896
S1,HY CNN RNN GRU,0.7738826272222731,4.282710986667209,0.0945801537194186,0.0945801537194186,0.1083263996284868,4.281994141472711
S1,HY CNN GRU,0.7756465770138634,15.30366958618164,0.0857019787116183,0.0857019787116183,0.1153987942139307,14.593853130340577
S1,HY RNN GRU,0.1102576715778559,13.334594621658324,0.0842317995635999,0.0842317995635999,0.1050788592981795,14.01437801890903
S1,HY RNN LSTM,0.1076707512243754,14.276801295810277,0.0863182760112815,0.0863182760112815,0.1054409128613769,14.32437886238098
S1,MA HY CNN LSTM,0.7688132158252928,14.34575714111328,0.1005699501724707,0.1005699501724707,0.3761280292934841,14.561955320570204
S1,MA HY LSTM RNN GRU,0.2723857623669836,5.098032013575236,0.0954135897714231,0.0954135897714231,0.2104687014884418,5.405100428263347
S1,MA HY CNN RNN GRU,0.791137019528283,4.275793404049344,0.148217932453586,0.148217932453586,0.764474717842208,4.283732265896267
S1,MA HY CNN GRU,0.7765781711207496,14.478396072387694,0.110739069630961,0.110739069630961,0.4820391625828213,15.6465635310279
S1,MA HY RNN GRU,0.3099218089050717,14.796647629208032,0.1122857225965709,0.1122857225965709,0.2077300953533914,14.194302824868096
S1,MA HY RNN LSTM,0.2698406291670269,14.334504022598264,0.1580716701193402,0.1580716701193402,0.3773754816585117,14.476995363235472
