Date,Param,Values
822,3/17/2022,EC,1746.0
823,3/18/2022,EC,1798.0
824,3/19/2022,EC,1790.0
825,3/20/2022,EC,1773.0
826,3/21/2022,EC,1733.0
827,3/22/2022,EC,1730.0
828,3/23/2022,EC,1750.0
829,3/24/2022,EC,1734.0
830,3/25/2022,EC,1743.0
831,3/26/2022,EC,1780.0
832,3/27/2022,EC,1796.0
833,3/28/2022,EC,1729.0
834,3/29/2022,EC,1775.0
835,3/30/2022,EC,1813.0
836,3/31/2022,EC,1821.0
837,4/1/2022,EC,1814.0
838,4/2/2022,EC,1876.0
839,4/3/2022,EC,1882.0
840,4/4/2022,EC,1868.0
841,4/5/2022,EC,1843.0
842,4/6/2022,EC,1828.0
843,4/7/2022,EC,1868.0
844,4/8/2022,EC,1872.0
845,4/9/2022,EC,1822.0
846,4/10/2022,EC,1872.0
847,4/11/2022,EC,1846.0
848,4/12/2022,EC,1871.0
849,4/13/2022,EC,1887.0
850,4/14/2022,EC,1846.0
851,4/15/2022,EC,1902.0
852,4/16/2022,EC,1954.0
853,4/17/2022,EC,1955.0
854,4/18/2022,EC,1955.0
855,4/19/2022,EC,1914.0
856,4/20/2022,EC,1924.0
857,4/21/2022,EC,1961.0
858,4/22/2022,EC,1961.0
859,4/23/2022,EC,1955.0
860,4/24/2022,EC,1935.0
861,4/25/2022,EC,1908.0
862,4/26/2022,EC,1970.0
863,4/27/2022,EC,1944.0
864,4/28/2022,EC,1913.0
865,4/29/2022,EC,1944.0
866,4/30/2022,EC,1971.0
867,5/1/2022,EC,1801.0
868,5/2/2022,EC,1879.0
869,5/3/2022,EC,1939.0
870,5/4/2022,EC,1793.0
871,5/5/2022,EC,1931.0
872,5/6/2022,EC,1844.0
873,5/7/2022,EC,1912.0
874,5/8/2022,EC,1967.0
875,5/9/2022,EC,1814.0
876,5/10/2022,EC,1894.0
877,5/11/2022,EC,1855.0
878,5/12/2022,EC,1885.0
879,5/13/2022,EC,1903.0
880,5/14/2022,EC,1920.0
881,5/15/2022,EC,1789.0
882,5/16/2022,EC,1741.0
883,5/17/2022,EC,1772.0
884,5/18/2022,EC,1695.0
885,5/19/2022,EC,1741.0
886,5/20/2022,EC,1715.0
887,5/21/2022,EC,1772.0
888,5/22/2022,EC,1708.0
889,5/23/2022,EC,1777.0
890,5/24/2022,EC,1759.0
891,5/25/2022,EC,1693.0
892,5/26/2022,EC,1728.0
893,5/27/2022,EC,1766.0
894,5/28/2022,EC,1710.0
895,5/29/2022,EC,1771.0
896,5/30/2022,EC,1689.0
897,5/31/2022,EC,1571.0
898,6/1/2022,EC,1486.0
899,6/2/2022,EC,1648.0
900,6/3/2022,EC,1506.0
901,6/4/2022,EC,1626.0
902,6/5/2022,EC,1546.0
903,6/6/2022,EC,1590.0
904,6/7/2022,EC,1615.0
905,6/8/2022,EC,1639.0
906,6/9/2022,EC,1640.0
907,6/10/2022,EC,1662.0
908,6/11/2022,EC,1454.0
909,6/12/2022,EC,1482.0
910,6/13/2022,EC,1460.0
911,6/14/2022,EC,1596.0
912,6/15/2022,EC,1453.0
913,6/16/2022,EC,1388.0
914,6/17/2022,EC,1331.0
915,6/18/2022,EC,1353.0
916,6/19/2022,EC,1424.0
917,6/20/2022,EC,1414.0
918,6/21/2022,EC,1441.0
919,6/22/2022,EC,1401.0
920,6/23/2022,EC,1408.0
921,6/24/2022,EC,1449.0
922,6/25/2022,EC,1342.0
923,6/26/2022,EC,1374.0
924,6/27/2022,EC,1421.0
925,6/28/2022,EC,1398.0
926,6/29/2022,EC,1386.0
927,6/30/2022,EC,1325.0
928,7/1/2022,EC,1324.0
929,7/2/2022,EC,1324.0
930,7/3/2022,EC,1324.0
931,7/4/2022,EC,1324.0
932,7/5/2022,EC,1324.0
933,7/6/2022,EC,1324.0
934,7/7/2022,EC,1324.0
935,7/8/2022,EC,1324.0
936,7/9/2022,EC,1323.0
937,7/10/2022,EC,1325.0
938,7/11/2022,EC,1325.0
939,7/12/2022,EC,1324.0
940,7/13/2022,EC,1325.0
941,7/14/2022,EC,1324.0
942,7/15/2022,EC,1323.0
943,7/16/2022,EC,1304.0
944,7/17/2022,EC,1303.0
945,7/18/2022,EC,1298.0
946,7/19/2022,EC,1296.0
947,7/20/2022,EC,1314.0
948,7/21/2022,EC,1301.0
949,7/22/2022,EC,1281.0
950,7/23/2022,EC,1292.0
951,7/24/2022,EC,1290.0
952,7/25/2022,EC,1311.0
953,7/26/2022,EC,1293.0
954,7/27/2022,EC,1287.0
955,7/28/2022,EC,1320.0
956,7/29/2022,EC,1312.0
957,7/30/2022,EC,1279.0
958,7/31/2022,EC,1175.0
959,8/1/2022,EC,1214.0
960,8/2/2022,EC,1204.0
961,8/3/2022,EC,1130.0
962,8/4/2022,EC,1071.0
963,8/5/2022,EC,1208.0
964,8/6/2022,EC,1050.0
965,8/7/2022,EC,1192.0
966,8/8/2022,EC,1150.0
967,8/9/2022,EC,1274.0
968,8/10/2022,EC,1182.0
969,8/11/2022,EC,1111.0
970,8/12/2022,EC,1137.0
971,8/13/2022,EC,1220.0
972,8/14/2022,EC,1197.0
973,8/15/2022,EC,1047.0
974,8/16/2022,EC,1175.0
975,8/17/2022,EC,1214.0
976,8/18/2022,EC,1204.0
977,8/19/2022,EC,1130.0
978,8/20/2022,EC,1071.0
979,8/21/2022,EC,1208.0
980,8/22/2022,EC,1050.0
981,8/23/2022,EC,1192.0
982,8/24/2022,EC,1150.0
983,8/25/2022,EC,1274.0
984,8/26/2022,EC,1182.0
985,8/27/2022,EC,1111.0
986,8/28/2022,EC,1137.0
987,8/29/2022,EC,1220.0
988,8/30/2022,EC,1045.0
989,8/31/2022,EC,1028.0
990,9/1/2022,EC,1028.0
991,9/2/2022,EC,1029.0
992,9/3/2022,EC,952.0
993,9/4/2022,EC,1002.0
994,9/5/2022,EC,1031.0
995,9/6/2022,EC,1044.0
996,9/7/2022,EC,958.0
997,9/8/2022,EC,968.0
998,9/9/2022,EC,991.0
999,9/10/2022,EC,968.0
1000,9/11/2022,EC,987.0
1001,9/12/2022,EC,991.0
1002,9/13/2022,EC,1036.0
1003,9/14/2022,EC,970.0
1004,9/15/2022,EC,951.0
1005,9/16/2022,EC,970.0
1006,9/17/2022,EC,954.0
1007,9/18/2022,EC,959.0
1008,9/19/2022,EC,963.0
1009,9/20/2022,EC,965.0
1010,9/21/2022,EC,973.0
1011,9/22/2022,EC,961.0
1012,9/23/2022,EC,971.0
1013,9/24/2022,EC,961.0
1014,9/25/2022,EC,953.0
1015,9/26/2022,EC,961.0
1016,9/27/2022,EC,974.0
1017,9/28/2022,EC,967.0
1018,9/29/2022,EC,972.0
1019,9/30/2022,EC,976.0
1020,10/1/2022,EC,1132.0
1021,10/2/2022,EC,1218.0
1022,10/3/2022,EC,999.0
1023,10/4/2022,EC,1023.0
1024,10/5/2022,EC,1134.0
1025,10/6/2022,EC,1039.0
1026,10/7/2022,EC,1230.0
1027,10/8/2022,EC,1148.0
1028,10/9/2022,EC,1079.0
1029,10/10/2022,EC,1083.0
1030,10/11/2022,EC,1039.0
1031,10/12/2022,EC,1143.0
1032,10/13/2022,EC,1148.0
1033,10/14/2022,EC,1081.0
1034,10/15/2022,EC,1246.0
1035,10/16/2022,EC,1327.0
1036,10/17/2022,EC,1386.0
1037,10/18/2022,EC,1396.0
1038,10/19/2022,EC,1401.0
1039,10/20/2022,EC,1254.0
1040,10/21/2022,EC,1369.0
1041,10/22/2022,EC,1304.0
1042,10/23/2022,EC,1358.0
1043,10/24/2022,EC,1385.0
1044,10/25/2022,EC,1274.0
1045,10/26/2022,EC,1402.0
1046,10/27/2022,EC,1364.0
1047,10/28/2022,EC,1365.0
1048,10/29/2022,EC,1326.0
1049,10/30/2022,EC,1416.0
1050,10/31/2022,EC,1540.0
1051,11/1/2022,EC,1454.0
1052,11/2/2022,EC,1540.0
1053,11/3/2022,EC,1443.0
1054,11/4/2022,EC,1446.0
1055,11/5/2022,EC,1446.0
1056,11/6/2022,EC,1514.0
1057,11/7/2022,EC,1551.0
1058,11/8/2022,EC,1455.0
1059,11/9/2022,EC,1501.0
1060,11/10/2022,EC,1508.0
1061,11/11/2022,EC,1427.0
1062,11/12/2022,EC,1422.0
1063,11/13/2022,EC,1486.0
1064,11/14/2022,EC,1545.0
1065,11/15/2022,EC,1570.0
1066,11/16/2022,EC,1610.0
1067,11/17/2022,EC,1574.0
1068,11/18/2022,EC,1609.0
1069,11/19/2022,EC,1681.0
1070,11/20/2022,EC,1655.0
1071,11/21/2022,EC,1606.0
1072,11/22/2022,EC,1688.0
1073,11/23/2022,EC,1686.0
1074,11/24/2022,EC,1676.0
1075,11/25/2022,EC,1690.0
1076,11/26/2022,EC,1656.0
1077,11/27/2022,EC,1654.0
1078,11/28/2022,EC,1580.0
1079,11/29/2022,EC,1621.0
1080,11/30/2022,EC,1690.0
1081,12/1/2022,EC,1701.0
1082,12/2/2022,EC,1698.0
1083,12/3/2022,EC,1696.0
1084,12/4/2022,EC,1691.0
1085,12/5/2022,EC,1704.0
1086,12/6/2022,EC,1697.0
1087,12/7/2022,EC,1702.0
1088,12/8/2022,EC,1701.0
1089,12/9/2022,EC,1704.0
1090,12/10/2022,EC,1704.0
1091,12/11/2022,EC,1699.0
1092,12/12/2022,EC,1691.0
1093,12/13/2022,EC,1705.0
1094,12/14/2022,EC,1704.0
1095,12/15/2021,DO,2.59
1096,12/16/2021,DO,2.64
1097,12/17/2021,DO,2.61
1098,12/18/2021,DO,2.67
1099,12/19/2021,DO,2.68
1100,12/20/2021,DO,2.62
1101,12/21/2021,DO,2.68
1102,12/22/2021,DO,2.61
1103,12/23/2021,DO,2.66
1104,12/24/2021,DO,2.69
1105,12/25/2021,DO,2.65
1106,12/26/2021,DO,2.7
1107,12/27/2021,DO,2.61
1108,12/28/2021,DO,2.64
1109,12/29/2021,DO,2.63
1110,12/30/2021,DO,2.71
1111,12/31/2021,DO,2.81
1112,1/1/2022,DO,2.82
1113,1/2/2022,DO,2.75
1114,1/3/2022,DO,2.83
1115,1/4/2022,DO,2.73
1116,1/5/2022,DO,2.84
1117,1/6/2022,DO,2.83
1118,1/7/2022,DO,2.78
1119,1/8/2022,DO,2.83
1120,1/9/2022,DO,2.84
1121,1/10/2022,DO,2.81
1122,1/11/2022,DO,2.75
1123,1/12/2022,DO,2.72
1124,1/13/2022,DO,2.84
1125,1/14/2022,DO,2.73
1126,1/15/2022,DO,2.85
1127,1/16/2022,DO,2.86
1128,1/17/2022,DO,2.86
1129,1/18/2022,DO,2.86
1130,1/19/2022,DO,2.87
1131,1/20/2022,DO,2.86
1132,1/21/2022,DO,2.86
1133,1/22/2022,DO,2.86
1134,1/23/2022,DO,2.87
1135,1/24/2022,DO,2.87
1136,1/25/2022,DO,2.89
1137,1/26/2022,DO,2.88
1138,1/27/2022,DO,2.89
1139,1/28/2022,DO,2.87
1140,1/29/2022,DO,2.89
1141,1/30/2022,DO,2.89
1142,1/31/2022,DO,2.72
1143,2/1/2022,DO,2.71
1144,2/2/2022,DO,2.69
1145,2/3/2022,DO,2.82
1146,2/4/2022,DO,2.8
1147,2/5/2022,DO,2.73
1148,2/6/2022,DO,2.79
1149,2/7/2022,DO,2.89
1150,2/8/2022,DO,2.82
1151,2/9/2022,DO,2.78
1152,2/10/2022,DO,2.83
1153,2/11/2022,DO,2.75
1154,2/12/2022,DO,2.74
1155,2/13/2022,DO,2.88
1156,2/14/2022,DO,2.81
1157,2/15/2022,DO,2.68
1158,2/16/2022,DO,2.6
1159,2/17/2022,DO,2.56
1160,2/18/2022,DO,2.66
1161,2/19/2022,DO,2.6
1162,2/20/2022,DO,2.61
1163,2/21/2022,DO,2.66
1164,2/22/2022,DO,2.61
1165,2/23/2022,DO,2.55
1166,2/24/2022,DO,2.58
1167,2/25/2022,DO,2.68
1168,2/26/2022,DO,2.61
1169,2/27/2022,DO,2.62
1170,2/28/2022,DO,2.54
1171,3/1/2022,DO,2.2
1172,3/2/2022,DO,2.54
1173,3/3/2022,DO,2.08
1174,3/4/2022,DO,2.05
1175,3/5/2022,DO,2.23
1176,3/6/2022,DO,2.47
1177,3/7/2022,DO,2.04
1178,3/8/2022,DO,2.11
1179,3/9/2022,DO,2.3
1180,3/10/2022,DO,2.16
1181,3/11/2022,DO,2.48
1182,3/12/2022,DO,2.08
1183,3/13/2022,DO,2.5
1184,3/14/2022,DO,2.12
1185,3/15/2022,DO,2.03
1186,3/16/2022,DO,1.91
1187,3/17/2022,DO,1.79
1188,3/18/2022,DO,1.95
1189,3/19/2022,DO,1.72
1190,3/20/2022,DO,1.88
1191,3/21/2022,DO,1.97
1192,3/22/2022,DO,1.78
1193,3/23/2022,DO,2.03
1194,3/24/2022,DO,1.96
1195,3/25/2022,DO,1.71
1196,3/26/2022,DO,1.82
1197,3/27/2022,DO,1.91
1198,3/28/2022,DO,1.93
1199,3/29/2022,DO,1.75
1200,3/30/2022,DO,1.7
1201,3/31/2022,DO,1.01
1202,4/1/2022,DO,1.38
1203,4/2/2022,DO,1.57
1204,4/3/2022,DO,1.3
1205,4/4/2022,DO,1.35
1206,4/5/2022,DO,0.85
1207,4/6/2022,DO,1.45
1208,4/7/2022,DO,1.61
1209,4/8/2022,DO,1.01
1210,4/9/2022,DO,1.61
1211,4/10/2022,DO,0.9
1212,4/11/2022,DO,1.25
1213,4/12/2022,DO,1.23
1214,4/13/2022,DO,1.55
1215,4/14/2022,DO,1.6
1216,4/15/2022,DO,0.71
1217,4/16/2022,DO,0.39
1218,4/17/2022,DO,0.59
1219,4/18/2022,DO,0.24
1220,4/19/2022,DO,0.48
1221,4/20/2022,DO,0.35
1222,4/21/2022,DO,0.36
1223,4/22/2022,DO,0.67
1224,4/23/2022,DO,0.57
1225,4/24/2022,DO,0.55
1226,4/25/2022,DO,0.71
1227,4/26/2022,DO,0.35
1228,4/27/2022,DO,0.33
1229,4/28/2022,DO,0.41
1230,4/29/2022,DO,0.45
1231,4/30/2022,DO,0.13
1232,5/1/2022,DO,0.1
1233,5/2/2022,DO,0.11
1234,5/3/2022,DO,0.07
1235,5/4/2022,DO,0.09
1236,5/5/2022,DO,0.12
1237,5/6/2022,DO,0.06
1238,5/7/2022,DO,0.1
1239,5/8/2022,DO,0.06
1240,5/9/2022,DO,0.12
1241,5/10/2022,DO,0.1
1242,5/11/2022,DO,0.08
1243,5/12/2022,DO,0.04
1244,5/13/2022,DO,0.1
1245,5/14/2022,DO,0.11
1246,5/15/2022,DO,0.03
1247,5/16/2022,DO,0.03
1248,5/17/2022,DO,0.04
1249,5/18/2022,DO,0.05
1250,5/19/2022,DO,0.03
1251,5/20/2022,DO,0.05
1252,5/21/2022,DO,0.05
1253,5/22/2022,DO,0.05
1254,5/23/2022,DO,0.03
1255,5/24/2022,DO,0.04
1256,5/25/2022,DO,0.05
1257,5/26/2022,DO,0.03
1258,5/27/2022,DO,0.04
1259,5/28/2022,DO,0.04
1260,5/29/2022,DO,0.06
1261,5/30/2022,DO,0.06
1262,5/31/2022,DO,0.18
1263,6/1/2022,DO,0.19
1264,6/2/2022,DO,0.31
1265,6/3/2022,DO,0.25
1266,6/4/2022,DO,0.37
1267,6/5/2022,DO,0.08
1268,6/6/2022,DO,0.35
1269,6/7/2022,DO,0.24
1270,6/8/2022,DO,0.06
1271,6/9/2022,DO,0.14
1272,6/10/2022,DO,0.16
1273,6/11/2022,DO,0.21
1274,6/12/2022,DO,0.37
1275,6/13/2022,DO,0.36
1276,6/14/2022,DO,0.35
1277,6/15/2022,DO,0.43
1278,6/16/2022,DO,0.43
1279,6/17/2022,DO,0.45
1280,6/18/2022,DO,0.84
1281,6/19/2022,DO,0.69
1282,6/20/2022,DO,0.7
1283,6/21/2022,DO,0.89
1284,6/22/2022,DO,0.71
1285,6/23/2022,DO,0.75
1286,6/24/2022,DO,0.9
1287,6/25/2022,DO,0.7
1288,6/26/2022,DO,0.87
1289,6/27/2022,DO,0.61
1290,6/28/2022,DO,0.75
1291,6/29/2022,DO,0.51
1292,6/30/2022,DO,1.0
1293,7/1/2022,DO,1.0
1294,7/2/2022,DO,1.01
1295,7/3/2022,DO,1.02
1296,7/4/2022,DO,1.0
1297,7/5/2022,DO,1.01
1298,7/6/2022,DO,1.01
1299,7/7/2022,DO,1.03
1300,7/8/2022,DO,1.02
1301,7/9/2022,DO,1.02
1302,7/10/2022,DO,1.0
1303,7/11/2022,DO,1.01
1304,7/12/2022,DO,1.02
1305,7/13/2022,DO,1.0
1306,7/14/2022,DO,1.01
1307,7/15/2022,DO,1.03
1308,7/16/2022,DO,1.38
1309,7/17/2022,DO,1.18
1310,7/18/2022,DO,1.13
1311,7/19/2022,DO,1.09
1312,7/20/2022,DO,1.1
1313,7/21/2022,DO,1.09
1314,7/22/2022,DO,1.07
1315,7/23/2022,DO,1.37
1316,7/24/2022,DO,1.34
1317,7/25/2022,DO,1.41
1318,7/26/2022,DO,1.21
1319,7/27/2022,DO,1.2
1320,7/28/2022,DO,1.27
1321,7/29/2022,DO,1.04
1322,7/30/2022,DO,1.44
1323,7/31/2022,DO,1.54
1324,8/1/2022,DO,1.51
1325,8/2/2022,DO,1.61
1326,8/3/2022,DO,1.84
1327,8/4/2022,DO,1.93
1328,8/5/2022,DO,1.56
1329,8/6/2022,DO,1.53
1330,8/7/2022,DO,1.7
1331,8/8/2022,DO,1.58
1332,8/9/2022,DO,1.92
1333,8/10/2022,DO,1.76
1334,8/11/2022,DO,1.58
1335,8/12/2022,DO,1.64
1336,8/13/2022,DO,1.73
1337,8/14/2022,DO,1.67
1338,8/15/2022,DO,1.94
1339,8/16/2022,DO,1.54
1340,8/17/2022,DO,1.51
1341,8/18/2022,DO,1.61
1342,8/19/2022,DO,1.84
1343,8/20/2022,DO,1.93
1344,8/21/2022,DO,1.56
1345,8/22/2022,DO,1.53
1346,8/23/2022,DO,1.7
1347,8/24/2022,DO,1.58
1348,8/25/2022,DO,1.92
1349,8/26/2022,DO,1.76
1350,8/27/2022,DO,1.58
1351,8/28/2022,DO,1.64
1352,8/29/2022,DO,1.73
1353,8/30/2022,DO,1.95
1354,8/31/2022,DO,1.97
1355,9/1/2022,DO,1.97
1356,9/2/2022,DO,1.97
1357,9/3/2022,DO,1.96
1358,9/4/2022,DO,1.97
1359,9/5/2022,DO,1.97
1360,9/6/2022,DO,1.95
1361,9/7/2022,DO,1.97
1362,9/8/2022,DO,1.96
1363,9/9/2022,DO,1.95
1364,9/10/2022,DO,1.95
1365,9/11/2022,DO,1.97
1366,9/12/2022,DO,1.96
1367,9/13/2022,DO,1.97
1368,9/14/2022,DO,1.96
1369,9/15/2022,DO,1.98
1370,9/16/2022,DO,1.98
1371,9/17/2022,DO,2.0
1372,9/18/2022,DO,2.0
1373,9/19/2022,DO,2.0
1374,9/20/2022,DO,2.05
1375,9/21/2022,DO,2.02
1376,9/22/2022,DO,2.02
1377,9/23/2022,DO,2.01
1378,9/24/2022,DO,2.03
1379,9/25/2022,DO,2.0
1380,9/26/2022,DO,2.0
1381,9/27/2022,DO,1.99
1382,9/28/2022,DO,1.99
1383,9/29/2022,DO,1.98
1384,9/30/2022,DO,2.05
1385,10/1/2022,DO,2.12
1386,10/2/2022,DO,2.11
1387,10/3/2022,DO,2.06
1388,10/4/2022,DO,2.18
1389,10/5/2022,DO,2.11
1390,10/6/2022,DO,2.13
1391,10/7/2022,DO,2.14
1392,10/8/2022,DO,2.16
1393,10/9/2022,DO,2.16
1394,10/10/2022,DO,2.13
1395,10/11/2022,DO,2.07
1396,10/12/2022,DO,2.14
1397,10/13/2022,DO,2.06
1398,10/14/2022,DO,2.06
1399,10/15/2022,DO,2.19
1400,10/16/2022,DO,2.19
1401,10/17/2022,DO,2.25
1402,10/18/2022,DO,2.27
1403,10/19/2022,DO,2.25
1404,10/20/2022,DO,2.23
1405,10/21/2022,DO,2.26
1406,10/22/2022,DO,2.2
1407,10/23/2022,DO,2.28
1408,10/24/2022,DO,2.22
1409,10/25/2022,DO,2.28
1410,10/26/2022,DO,2.19
1411,10/27/2022,DO,2.27
1412,10/28/2022,DO,2.25
1413,10/29/2022,DO,2.3
1414,10/30/2022,DO,2.3
1415,10/31/2022,DO,2.36
1416,11/1/2022,DO,2.37
1417,11/2/2022,DO,2.4
1418,11/3/2022,DO,2.36
1419,11/4/2022,DO,2.38
1420,11/5/2022,DO,2.37
1421,11/6/2022,DO,2.37
1422,11/7/2022,DO,2.34
1423,11/8/2022,DO,2.32
1424,11/9/2022,DO,2.32
1425,11/10/2022,DO,2.36
1426,11/11/2022,DO,2.4
1427,11/12/2022,DO,2.35
1428,11/13/2022,DO,2.31
1429,11/14/2022,DO,2.37
1430,11/15/2022,DO,2.41
1431,11/16/2022,DO,2.44
1432,11/17/2022,DO,2.49
1433,11/18/2022,DO,2.49
1434,11/19/2022,DO,2.47
1435,11/20/2022,DO,2.49
1436,11/21/2022,DO,2.46
1437,11/22/2022,DO,2.42
1438,11/23/2022,DO,2.42
1439,11/24/2022,DO,2.43
1440,11/25/2022,DO,2.49
1441,11/26/2022,DO,2.48
1442,11/27/2022,DO,2.48
1443,11/28/2022,DO,2.46
1444,11/29/2022,DO,2.47
1445,11/30/2022,DO,2.5
1446,12/1/2022,DO,2.5
1447,12/2/2022,DO,2.54
1448,12/3/2022,DO,2.52
1449,12/4/2022,DO,2.54
1450,12/5/2022,DO,2.53
1451,12/6/2022,DO,2.54
1452,12/7/2022,DO,2.5
1453,12/8/2022,DO,2.52
1454,12/9/2022,DO,2.53
1455,12/10/2022,DO,2.53
1456,12/11/2022,DO,2.54
1457,12/12/2022,DO,2.5
1458,12/13/2022,DO,2.51
1459,12/14/2022,DO,2.55
1460,12/15/2021,BOD,27.93
1461,12/16/2021,BOD,27.86
1462,12/17/2021,BOD,27.71
1463,12/18/2021,BOD,27.15
1464,12/19/2021,BOD,27.19
1465,12/20/2021,BOD,27.06
1466,12/21/2021,BOD,27.06
1467,12/22/2021,BOD,27.28
1468,12/23/2021,BOD,27.51
1469,12/24/2021,BOD,27.37
1470,12/25/2021,BOD,27.52
1471,12/26/2021,BOD,27.76
1472,12/27/2021,BOD,27.55
1473,12/28/2021,BOD,27.16
1474,12/29/2021,BOD,27.34
1475,12/30/2021,BOD,27.0
1476,12/31/2021,BOD,26.39
1477,1/1/2022,BOD,25.85
1478,1/2/2022,BOD,25.66
1479,1/3/2022,BOD,26.57
1480,1/4/2022,BOD,25.94
1481,1/5/2022,BOD,26.89
1482,1/6/2022,BOD,25.11
1483,1/7/2022,BOD,25.31
1484,1/8/2022,BOD,25.8
1485,1/9/2022,BOD,25.46
1486,1/10/2022,BOD,26.22
1487,1/11/2022,BOD,26.64
1488,1/12/2022,BOD,26.44
1489,1/13/2022,BOD,25.88
1490,1/14/2022,BOD,25.19
1491,1/15/2022,BOD,25.0
1492,1/16/2022,BOD,24.9
1493,1/17/2022,BOD,24.79
1494,1/18/2022,BOD,24.94
1495,1/19/2022,BOD,24.94
1496,1/20/2022,BOD,24.9
1497,1/21/2022,BOD,24.86
1498,1/22/2022,BOD,24.85
1499,1/23/2022,BOD,24.87
1500,1/24/2022,BOD,24.91
1501,1/25/2022,BOD,24.86
1502,1/26/2022,BOD,24.81
1503,1/27/2022,BOD,24.92
1504,1/28/2022,BOD,24.9
1505,1/29/2022,BOD,24.94
1506,1/30/2022,BOD,24.79
1507,1/31/2022,BOD,24.87
1508,2/1/2022,BOD,26.52
1509,2/2/2022,BOD,27.21
1510,2/3/2022,BOD,24.82
1511,2/4/2022,BOD,27.4
1512,2/5/2022,BOD,26.52
1513,2/6/2022,BOD,26.97
1514,2/7/2022,BOD,26.92
1515,2/8/2022,BOD,27.13
1516,2/9/2022,BOD,25.14
1517,2/10/2022,BOD,25.52
1518,2/11/2022,BOD,26.13
1519,2/12/2022,BOD,25.42
1520,2/13/2022,BOD,25.41
1521,2/14/2022,BOD,27.45
1522,2/15/2022,BOD,27.74
1523,2/16/2022,BOD,27.75
1524,2/17/2022,BOD,27.92
1525,2/18/2022,BOD,27.82
1526,2/19/2022,BOD,27.84
1527,2/20/2022,BOD,27.76
1528,2/21/2022,BOD,27.95
1529,2/22/2022,BOD,27.87
1530,2/23/2022,BOD,27.89
1531,2/24/2022,BOD,28.01
1532,2/25/2022,BOD,28.07
1533,2/26/2022,BOD,28.04
1534,2/27/2022,BOD,27.76
1535,2/28/2022,BOD,28.09
1536,3/1/2022,BOD,29.97
1537,3/2/2022,BOD,28.42
1538,3/3/2022,BOD,29.34
1539,3/4/2022,BOD,28.48
1540,3/5/2022,BOD,29.89
1541,3/6/2022,BOD,28.17
1542,3/7/2022,BOD,30.02
1543,3/8/2022,BOD,29.14
1544,3/9/2022,BOD,28.42
1545,3/10/2022,BOD,29.38
1546,3/11/2022,BOD,29.64
1547,3/12/2022,BOD,29.62
1548,3/13/2022,BOD,28.31
1549,3/14/2022,BOD,28.64
1550,3/15/2022,BOD,30.14
1551,3/16/2022,BOD,30.54
1552,3/17/2022,BOD,32.24
1553,3/18/2022,BOD,31.67
1554,3/19/2022,BOD,30.57
1555,3/20/2022,BOD,31.81
1556,3/21/2022,BOD,30.9
1557,3/22/2022,BOD,31.05
1558,3/23/2022,BOD,30.77
1559,3/24/2022,BOD,31.17
1560,3/25/2022,BOD,30.6
1561,3/26/2022,BOD,31.5
1562,3/27/2022,BOD,32.22
1563,3/28/2022,BOD,32.3
1564,3/29/2022,BOD,32.42
1565,3/30/2022,BOD,32.54
1566,3/31/2022,BOD,37.74
1567,4/1/2022,BOD,33.22
1568,4/2/2022,BOD,35.53
1569,4/3/2022,BOD,36.42
1570,4/4/2022,BOD,33.9
1571,4/5/2022,BOD,33.04
1572,4/6/2022,BOD,33.21
1573,4/7/2022,BOD,32.91
1574,4/8/2022,BOD,32.67
1575,4/9/2022,BOD,33.8
1576,4/10/2022,BOD,36.76
1577,4/11/2022,BOD,34.83
1578,4/12/2022,BOD,36.87
1579,4/13/2022,BOD,33.16
1580,4/14/2022,BOD,32.59
1581,4/15/2022,BOD,38.29
1582,4/16/2022,BOD,38.69
1583,4/17/2022,BOD,39.83
1584,4/18/2022,BOD,39.52
1585,4/19/2022,BOD,40.03
1586,4/20/2022,BOD,40.33
1587,4/21/2022,BOD,40.41
1588,4/22/2022,BOD,38.59
1589,4/23/2022,BOD,38.67
1590,4/24/2022,BOD,39.63
1591,4/25/2022,BOD,38.7
1592,4/26/2022,BOD,38.77
1593,4/27/2022,BOD,39.7
1594,4/28/2022,BOD,40.33
1595,4/29/2022,BOD,38.41
1596,4/30/2022,BOD,40.55
1597,5/1/2022,BOD,41.46
1598,5/2/2022,BOD,41.31
1599,5/3/2022,BOD,42.35
1600,5/4/2022,BOD,41.85
1601,5/5/2022,BOD,41.78
1602,5/6/2022,BOD,41.62
1603,5/7/2022,BOD,40.59
1604,5/8/2022,BOD,41.76
1605,5/9/2022,BOD,41.63
1606,5/10/2022,BOD,42.3
1607,5/11/2022,BOD,40.95
1608,5/12/2022,BOD,41.6
1609,5/13/2022,BOD,41.38
1610,5/14/2022,BOD,42.36
1611,5/15/2022,BOD,42.91
1612,5/16/2022,BOD,42.61
1613,5/17/2022,BOD,42.73
1614,5/18/2022,BOD,42.8
1615,5/19/2022,BOD,42.5
1616,5/20/2022,BOD,42.47
1617,5/21/2022,BOD,42.62
1618,5/22/2022,BOD,42.42
1619,5/23/2022,BOD,42.66
1620,5/24/2022,BOD,42.62
1621,5/25/2022,BOD,42.69
1622,5/26/2022,BOD,42.33
1623,5/27/2022,BOD,42.69
1624,5/28/2022,BOD,42.72
1625,5/29/2022,BOD,42.38
1626,5/30/2022,BOD,42.14
1627,5/31/2022,BOD,40.28
1628,6/1/2022,BOD,39.25
1629,6/2/2022,BOD,42.03
