Metrics,Model Category,Model,y
MSE,General,CNN,1.384761197220475
MSE,General,RNN,1.3301442936889385
MSE,General,GRU,949.077432455205
MSE,General,LSTM,806.57616101502
MSE,MA,CNN,1.5095837537927466
MSE,MA,RNN,54.05283647414664
MSE,MA,GRU,23.760239948951224
MSE,MA,LSTM,9.090516085923232
MSE,DReg,CNN,2.122884494294089
MSE,DReg,RNN,66.06136117580367
MSE,DReg,GRU,55.89044750724429
MSE,DReg,LSTM,27.654952830724042
MSE,MA DReg,CNN,1.4619947196747676
MSE,MA DReg,RNN,48.37656921642534
MSE,MA DReg,GRU,52.50169992063629
MSE,MA DReg,LSTM,57.51696209900669
MSE,HY,CNN LSTM,235.4124485571134
MSE,HY,LSTM RNN GRU,52.32389676478621
MSE,HY,CNN RNN GRU,28.723364739757738
MSE,HY,CNN GRU,240.28519224645015
MSE,HY,RNN GRU,223.70782747364123
MSE,HY,RNN LSTM,232.49178931978582
MSE,MA HY,CNN LSTM,239.35510412261803
MSE,MA HY,LSTM RNN GRU,53.548308089584495
MSE,MA HY,CNN RNN GRU,28.671354214997084
MSE,MA HY,CNN GRU,272.1195272196398
MSE,MA HY,RNN GRU,228.7849304954713
MSE,MA HY,RNN LSTM,236.8879922113277
RMSE,General,CNN,1.1767587676412166
RMSE,General,RNN,1.153318817018494
RMSE,General,GRU,30.807100357794223
RMSE,General,LSTM,28.400284523487084
RMSE,MA,CNN,1.2286511928911097
RMSE,MA,RNN,7.352063416085762
RMSE,MA,GRU,4.87444765578124
RMSE,MA,LSTM,3.0150482725693184
RMSE,DReg,CNN,1.4570121805579008
RMSE,DReg,RNN,8.127814046581262
RMSE,DReg,GRU,7.475991406311559
RMSE,DReg,LSTM,5.2587976601808935
RMSE,MA DReg,CNN,1.2091297364942968
RMSE,MA DReg,RNN,6.955326679346221
RMSE,MA DReg,GRU,7.2458056778136335
RMSE,MA DReg,LSTM,7.5839938092674295
RMSE,HY,CNN LSTM,15.34315640789448
RMSE,HY,LSTM RNN GRU,7.233525887476053
RMSE,HY,CNN RNN GRU,5.359418321026801
RMSE,HY,CNN GRU,15.501135192186737
RMSE,HY,RNN GRU,14.956865563133247
RMSE,HY,RNN LSTM,15.247681440789147
RMSE,MA HY,CNN LSTM,15.47110545897151
RMSE,MA HY,LSTM RNN GRU,7.317670947069463
RMSE,MA HY,CNN RNN GRU,5.354563867860489
RMSE,MA HY,CNN GRU,16.496045805575342
RMSE,MA HY,RNN GRU,15.125638184733605
RMSE,MA HY,RNN LSTM,15.391166044563606
MAE,General,CNN,0.9097887335883248
MAE,General,RNN,0.893008829752604
MAE,General,GRU,30.360710267623265
MAE,General,LSTM,27.915436182816823
MAE,MA,CNN,0.9480587927500408
MAE,MA,RNN,5.436988462871976
MAE,MA,GRU,3.9111406919691296
MAE,MA,LSTM,2.512875562243991
MAE,DReg,CNN,1.0864234129587809
MAE,DReg,RNN,6.299383400811089
MAE,DReg,GRU,5.560327635871039
MAE,DReg,LSTM,4.206080473793878
MAE,MA DReg,CNN,0.9328839630550809
MAE,MA DReg,RNN,5.089007578955756
MAE,MA DReg,GRU,5.338126091427274
MAE,MA DReg,LSTM,5.676772099600898
MAE,HY,CNN LSTM,14.425950395796033
MAE,HY,LSTM RNN GRU,5.328745300504896
MAE,HY,CNN RNN GRU,4.281994141472711
MAE,HY,CNN GRU,14.593853130340575
MAE,HY,RNN GRU,14.01437801890903
MAE,HY,RNN LSTM,14.32437886238098
MAE,MA HY,CNN LSTM,14.561955320570203
MAE,MA HY,LSTM RNN GRU,5.405100428263347
MAE,MA HY,CNN RNN GRU,4.283732265896267
MAE,MA HY,CNN GRU,15.6465635310279
MAE,MA HY,RNN GRU,14.194302824868096
MAE,MA HY,RNN LSTM,14.476995363235472
R2,General,CNN,0.9998847437408394
R2,General,RNN,1.0
R2,General,GRU,-1.0
R2,General,LSTM,-0.6992842433416707
R2,MA,CNN,0.9996213347960046
R2,MA,RNN,0.8887410328913068
R2,MA,GRU,0.9526665052267818
R2,MA,LSTM,0.9836235420788417
R2,DReg,CNN,0.9983271063700048
R2,DReg,RNN,0.8633998372969582
R2,DReg,GRU,0.8848631826330118
R2,DReg,LSTM,0.9444476204451056
R2,MA DReg,CNN,0.9997217603729751
R2,MA DReg,RNN,0.9007194734073061
R2,MA DReg,GRU,0.8920143454565563
R2,MA DReg,LSTM,0.8814308022673185
R2,HY,CNN LSTM,0.506023795188044
R2,HY,LSTM RNN GRU,0.8923895576213838
R2,HY,CNN RNN GRU,0.942192985855528
R2,HY,CNN GRU,0.49574100408918653
R2,HY,RNN GRU,0.5307236729501368
R2,HY,RNN LSTM,0.51218716652935
R2,MA HY,CNN LSTM,0.4977037385342229
R2,MA HY,LSTM RNN GRU,0.8898057225841485
R2,MA HY,CNN RNN GRU,0.9423027419591017
R2,MA HY,CNN GRU,0.42856205170211426
R2,MA HY,RNN GRU,0.5200096290583753
R2,MA HY,RNN LSTM,0.5029100038374474
