index,Location,Metrics,Model Category,Model,y
0,S1,MAE,General,CNN,0.0874071580471678
1,S1,MAE,General,RNN,0.0855069140924347
2,S1,MAE,General,GRU,0.0790524195403688
3,S1,MAE,General,LSTM,0.0959234006413155
4,S1,MAE,MA,CNN,0.1362881139086352
5,S1,MAE,MA,RNN,0.1398015228767569
6,S1,MAE,MA,GRU,0.0850544135163848
7,S1,MAE,MA,LSTM,0.1016717872230543
8,S1,MAE,DReg,CNN,0.083789082477904
9,S1,MAE,DReg,RNN,0.0901707177650597
10,S1,MAE,DReg,GRU,0.0788190252892673
11,S1,MAE,DReg,LSTM,0.0931180170757903
12,S1,MAE,MA DReg,CNN,0.0908355858363211
13,S1,MAE,MA DReg,RNN,0.1049125703486303
14,S1,MAE,MA DReg,GRU,0.0777116341640552
15,S1,MAE,MA DReg,LSTM,0.0923191257607606
16,S1,MAE,HY,CNN LSTM,0.0962898391278253
17,S1,MAE,HY,RNN LSTM GRU,0.0831611466035247
18,S1,MAE,HY,CNN RNN GRU,0.0945801537194186
19,S1,MAE,HY,CNN GRU,0.0857019787116183
20,S1,MAE,HY,RNN GRU,0.0842317995635999
21,S1,MAE,HY,RNN LSTM,0.0863182760112815
22,S1,MAE,MA HY,CNN LSTM,0.1005699501724707
23,S1,MAE,MA HY,RNN LSTM GRU,0.0954135897714231
24,S1,MAE,MA HY,CNN RNN GRU,0.148217932453586
25,S1,MAE,MA HY,CNN GRU,0.110739069630961
26,S1,MAE,MA HY,RNN GRU,0.1122857225965709
27,S1,MAE,MA HY,RNN LSTM,0.1580716701193402
28,S2,MAE,General,CNN,0.0940515315781037
29,S2,MAE,General,RNN,0.0880746661374966
30,S2,MAE,General,GRU,0.0895551908016204
31,S2,MAE,General,LSTM,0.1023415217796961
32,S2,MAE,MA,CNN,0.1244013519088427
33,S2,MAE,MA,RNN,0.1285823121522036
34,S2,MAE,MA,GRU,0.0914102417685919
35,S2,MAE,MA,LSTM,0.1120141263223356
36,S2,MAE,DReg,CNN,0.1009652470197114
37,S2,MAE,DReg,RNN,0.095062264415125
38,S2,MAE,DReg,GRU,0.0857999292719695
39,S2,MAE,DReg,LSTM,0.0996800196584728
40,S2,MAE,MA DReg,CNN,0.0997304926357335
41,S2,MAE,MA DReg,RNN,0.1481567246001213
42,S2,MAE,MA DReg,GRU,0.0914241051259968
