index,Location,Metrics,Model Category,Model,y
0,S1,RMSE,General,CNN,0.1347397329185788
1,S1,RMSE,General,RNN,0.1373569443261642
2,S1,RMSE,General,GRU,0.1289729761594399
3,S1,RMSE,General,LSTM,0.1450289842291507
4,S1,RMSE,MA,CNN,0.2166350987318258
5,S1,RMSE,MA,RNN,0.1875540047125077
6,S1,RMSE,MA,GRU,0.135816114110581
7,S1,RMSE,MA,LSTM,0.1541890267299837
8,S1,RMSE,DReg,CNN,0.1459007024481322
9,S1,RMSE,DReg,RNN,0.1409560845238736
10,S1,RMSE,DReg,GRU,0.1266520701595302
11,S1,RMSE,DReg,LSTM,0.1435937478523193
12,S1,RMSE,MA DReg,CNN,0.1539890359635767
13,S1,RMSE,MA DReg,RNN,0.1739434396803672
14,S1,RMSE,MA DReg,GRU,0.1288410229474208
15,S1,RMSE,MA DReg,LSTM,0.1478823574901823
16,S1,RMSE,HY,CNN LSTM,0.1576331293196319
17,S1,RMSE,HY,RNN LSTM GRU,0.1311795107202698
18,S1,RMSE,HY,CNN RNN GRU,0.1602238188773787
19,S1,RMSE,HY,CNN GRU,0.1430637475179945
20,S1,RMSE,HY,RNN GRU,0.1478628851128751
21,S1,RMSE,HY,RNN LSTM,0.1356144600005572
22,S1,RMSE,MA HY,CNN LSTM,0.1513034264791786
23,S1,RMSE,MA HY,RNN LSTM GRU,0.1433221474555214
24,S1,RMSE,MA HY,CNN RNN GRU,0.2096020144058945
25,S1,RMSE,MA HY,CNN GRU,0.1627473101485651
26,S1,RMSE,MA HY,RNN GRU,0.1591199721938666
27,S1,RMSE,MA HY,RNN LSTM,0.2077708643183993
28,S2,RMSE,General,CNN,0.147185118572426
29,S2,RMSE,General,RNN,0.1413019558075235
30,S2,RMSE,General,GRU,0.1423007421875212
31,S2,RMSE,General,LSTM,0.156265692397621
32,S2,RMSE,MA,CNN,0.1909451697404223
33,S2,RMSE,MA,RNN,0.1768914206048131
34,S2,RMSE,MA,GRU,0.1440838012497304
35,S2,RMSE,MA,LSTM,0.1604160709122391
36,S2,RMSE,DReg,CNN,0.155846808274953
37,S2,RMSE,DReg,RNN,0.1461403504123314
38,S2,RMSE,DReg,GRU,0.1405139612973474
39,S2,RMSE,DReg,LSTM,0.1525533282894891
40,S2,RMSE,MA DReg,CNN,0.1595793846493046
41,S2,RMSE,MA DReg,RNN,0.1892929663696984
42,S2,RMSE,MA DReg,GRU,0.145329303249685
43,S2,RMSE,MA DReg,LSTM,0.1603645168345132
44,S2,RMSE,HY,CNN LSTM,0.1393927169826011
45,S2,RMSE,HY,RNN LSTM GRU,0.1448986373905448
46,S2,RMSE,HY,CNN RNN GRU,0.1457940181543175
47,S2,RMSE,HY,CNN GRU,0.1392055772615424
48,S2,RMSE,HY,RNN GRU,0.1444897495115976
49,S2,RMSE,HY,RNN LSTM,0.1505375972195232
50,S2,RMSE,MA HY,CNN LSTM,0.16259045459627
51,S2,RMSE,MA HY,RNN LSTM GRU,0.1456613668779067
52,S2,RMSE,MA HY,CNN RNN GRU,0.1771132352721602
53,S2,RMSE,MA HY,CNN GRU,0.1709698435562989
54,S2,RMSE,MA HY,RNN GRU,0.1848057580305644
55,S2,RMSE,MA HY,RNN LSTM,0.1597269037849948
56,S3,RMSE,General,CNN,0.1310218862844162
57,S3,RMSE,General,RNN,0.1277701195953785
58,S3,RMSE,General,GRU,0.114870903911077
59,S3,RMSE,General,LSTM,0.1243809078797502
60,S3,RMSE,MA,CNN,0.1653046885919292
61,S3,RMSE,MA,RNN,0.1916563537390988
62,S3,RMSE,MA,GRU,0.1122426552567261
63,S3,RMSE,MA,LSTM,0.1250452317256034
64,S3,RMSE,DReg,CNN,0.126586759242238
65,S3,RMSE,DReg,RNN,0.1418500599982085
66,S3,RMSE,DReg,GRU,0.110664577235938
67,S3,RMSE,DReg,LSTM,0.1255898204512224
68,S3,RMSE,MA DReg,CNN,0.1348801180241069
69,S3,RMSE,MA DReg,RNN,0.1321703144057766
70,S3,RMSE,MA DReg,GRU,0.1176077527522054
71,S3,RMSE,MA DReg,LSTM,0.1367293129151066
72,S3,RMSE,HY,CNN LSTM,0.1109837654710714
73,S3,RMSE,HY,RNN LSTM GRU,0.1190197873189021
74,S3,RMSE,HY,CNN RNN GRU,0.119121206880568
75,S3,RMSE,HY,CNN GRU,0.1149305579774899
76,S3,RMSE,HY,RNN GRU,0.1159656946767524
77,S3,RMSE,HY,RNN LSTM,0.1140184727923698
78,S3,RMSE,MA HY,CNN LSTM,0.1405072786710559
79,S3,RMSE,MA HY,RNN LSTM GRU,0.1375285352629658
80,S3,RMSE,MA HY,CNN RNN GRU,0.1917301333663256
81,S3,RMSE,MA HY,CNN GRU,0.1225310296039913
82,S3,RMSE,MA HY,RNN GRU,0.1471388076539071
83,S3,RMSE,MA HY,RNN LSTM,0.1492421464143863
84,S4,RMSE,General,CNN,0.1324402968340749
85,S4,RMSE,General,RNN,0.1081853798632013
86,S4,RMSE,General,GRU,0.1113243563726897
87,S4,RMSE,General,LSTM,0.1439257934421267
88,S4,RMSE,MA,CNN,0.2420971857421004
89,S4,RMSE,MA,RNN,0.2168997512269845
90,S4,RMSE,MA,GRU,0.1261769972043673
91,S4,RMSE,MA,LSTM,0.1541489730665612
